accession_id,is_expressed,82bf32b4-0410-4426-9591-33210d995b98,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,84d88e83-f246-45c8-a27c-5f146cb5a4b4,86723871-7176-4e6c-b9b2-dcf4acf99075,d4a3af62-0505-49f6-9f34-168bec5cb0d0,5ec7ec6c-20c8-48af-964c-54125c9313c2,803da4bd-a731-423b-b689-9c876dec117f,6c67482e-8a8a-4a5c-b8be-d573afb35d54,c5b7ba42-889d-4b7a-a810-298ae179e9c2,85fb34fe-c751-4806-87a9-419e9ed39dfc,8c9b3702-7326-45fc-8457-168dd4921afb,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,f3533714-4d93-4e83-9f58-3c9dda0effba,f041b9ca-ace6-4425-a928-1ffbf2737243,38a63af6-4f43-4eea-aff2-a42b4118482a,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,64efe402-841b-49bc-a370-02a24880dd19,3f0c486c-70c8-4537-a4cc-1ea2e302706d,42a6d971-d671-4860-835f-15d184d416b0,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,bf370830-8f1c-4ca5-a838-aba83f5a964f,268512d6-01f2-4afa-bfbc-55698afe6a1f,4be7af1f-00a3-400a-9584-04756550a692,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852,485f5497-8ed6-4c98-a733-710988850a13,3a587350-9c2f-43ea-a607-1eec5356f34b,8790fe0b-8d3a-4f2c-8201-1231da243697,7734be37-d611-4651-83e4-7a9e78daf8a2,cea36b7b-8225-4b98-8371-66ee50eb0641,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,c42db931-0c5e-42bc-9590-2edbe16d7e56,03589e93-5465-4e5b-91aa-be97a386e097,27c8aced-b610-4c85-b7ed-3b111b55ef79,29cea98e-c370-473d-af6d-393e87c1bd31,1c73346e-7c14-4b9e-b43d-4478181e0a4a,c786cbe6-bedd-4ff1-9c19-8026aaabc738,5074a94f-c14e-441f-b006-cd8895a550e5,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,3e75bf39-6c1e-460b-956e-3e999daa919c,f52a43ab-8cf4-4611-a13a-195778748214,80a3007d-3d24-48c8-bdb4-38605dcd408f,15a6e18f-00b4-4369-8588-294605e0e952,5e01bf11-33c4-4d86-a97e-54ef83a86a04,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,ea6c109d-9823-4fa7-987d-78f2ed377312,308d2039-4905-49de-861a-c70f97669068,12c76136-cc83-42c0-886b-4b4ea167a0d7,7c3c4540-a63e-4737-a23d-a9c999c53f39,cd746011-8fd7-473d-84e7-f39ec60b6717,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,3b8748ee-d541-4219-ba20-437311ae376a,acad335c-080a-442e-84d8-235fa3116bc6,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6
MIMAT0003163,1,38.058541,74.556748,9.149846,63.220548,39.429096,10.397354,32.606857999999995,42.758221,33.976883,5.670038999999999,10.990561,8.501253,24.425545,10.68669,8.089094,13.489815,16.796806,9.479732,8.445783,53.968072,7.907729000000001,12.906823,9.600961000000002,20.065092,24.374953,27.50342,11.858912,33.512907,8.240196000000001,3.600129,28.943759,11.216096,7.508109,13.661016,12.478025,9.055518,8.848588,66.356094,3.874482,5.273805,36.166523,30.721570000000003,4.314371,12.849025,12.722612,8.953832,14.636595,17.218721,14.892728,5.596738,33.479987,29.553622,12.708355,47.649314,18.500663,15.153811
MIMAT0003164,0,0.252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693406,0.0,0.0,0.0,0.0,0.0,0.337046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39033,0.0,0.0,0.0,0.307216,0.0,0.0,0.771067,0.0,0.472148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003180,0,7.813342,26.26431,2.668706,43.696555,19.181721,3.780856,12.442092,16.232286000000002,11.787899,6.426045,11.67747,8.208106,13.767125,2.03556,4.044548,3.458927,7.585652,6.917643,3.477674,29.775488,10.675433,10.755684,7.016089,4.377839,13.749974,23.393711,4.694154,20.480110000000003,3.433415,4.20015,12.095899,3.451106,4.142404,3.415254,3.235043,9.34763,6.083405,12.49056,10.214545,2.109522,10.288751,16.282433,5.177244,8.334504,6.554073,6.466657,10.859409,8.887082,1.921644,2.238696,20.924993,13.433465,12.708355,18.719373,9.794468,15.613017
MIMAT0003214,0,0.252043,0.564824,0.0,0.929714,0.0,0.472607,0.0,0.395909,0.0,0.0,0.45794,0.0,0.444101,0.0,0.674091,0.345893,0.0,0.0,0.0,0.0,0.0,0.430227,0.738536,0.0,0.937498,0.0,0.494121,0.310305,0.686683,0.0,0.431996,0.0,0.0,1.138418,0.462149,0.0,0.553037,0.39033,0.352226,0.0,0.31178,0.307216,0.0,0.347271,2.313202,0.7461530000000001,0.472148,0.0,0.0,0.0,0.0,0.537339,0.0,0.0,0.0,0.918412
MIMAT0003218,1,44.107578,27.676369,30.880731,43.696557,41.20518,57.185446,35.610123,47.113225,45.764782,36.666247,21.752151,34.884452,58.621308,47.326775,37.749103,43.58248,39.011934,32.282331,22.356483,46.989442,49.423306,44.743653,35.449706,37.941264,54.062398,50.581002000000005,34.094371,37.236564,279.479989,17.400622,22.895809,43.138832,30.550233,68.305078,25.880347,53.456768,49.220275,33.958708,24.303572,23.556330000000003,33.67228,37.480317,28.474844,59.03606,17.349017,52.976839,12.748001,114.976624,44.197770000000006,26.864344,42.447842,72.003373,55.06954,152.307631,36.457189,38.11413
MIMAT0003233,0,3.2765630000000003,8.75477,3.431193,1.859428,0.710434,4.253463,0.0,1.187728,11.787898,5.670038999999999,0.45794,0.293147,1.776403,11.704471,26.963644,0.0,0.0,0.0,14.407511,1.860968,7.512342999999999,2.151137,5.908284,5.472298,8.437484,7.587150999999999,5.435334,1.241219,2.060049,1.800064,0.431996,1.725553,1.553402,7.968926,2.310745,1.75268,3.871257,4.29363,13.384576,2.109522,1.247121,4.30102,7.478241,4.167251,2.698736,1.989741,15.580891,24.439475,2.882463,1.119348,0.597857,32.777653,1.41204,16.166732,0.544137,12.398573
MIMAT0003235,0,0.252043,0.282412,0.0,0.309905,0.355217,0.472607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.348183,0.0,0.0,0.0,0.496811,0.0,0.0,0.430227,0.369268,0.36482,0.624999,0.948394,0.247061,0.0,1.373366,0.0,0.0,0.0,0.517801,0.0,0.0,0.0,0.553037,0.0,0.0,0.0,0.31178,0.921647,0.862874,0.347271,0.771068,0.248718,0.472148,0.0,0.0,0.0,0.597857,0.537339,0.70602,0.0,0.0,0.459206
MIMAT0003239,1,131.062523,94.325583,75.867474,304.63626600000003,85.962531,118.151747,104.256139,74.826887,199.700866,133.05689,150.662273,110.809432,120.35132,158.264806,299.29645200000004,78.517643,169.593553,34.075793,164.444351,119.567194,239.999588,158.753923,82.346712,244.429295,242.812042,263.653471,112.90672,113.571517,159.31046,29.401052,53.999553000000006,98.787928,142.395153,177.593203,128.015291,119.76653,85.72070099999999,152.619017,480.435803,99.499129,107.252447,92.164711,129.71873599999998,243.089657,153.827943,164.651019,197.357952,660.976715,71.581171,80.593031,263.654903,210.099388,191.331348,91.895107,56.046124,348.078451
MIMAT0003241,1,19.155293,8.754771,16.774718,16.115042,12.787814,17.486459,8.580751,3.563184,18.721956,6.426044,16.714811,4.104053,9.770218,21.373383,24.267281,6.57196,11.920313,2.818299,14.904322,8.839598,10.280047,9.465003,6.646821,13.863155,14.062473,12.645251,10.129488,15.825539,26.780637,4.20015,10.79991,6.039437,12.427212999999998,21.629942,14.78877,6.134382,15.48503,10.53891,15.850155,8.789674999999999,4.676705,13.824707,4.026746,10.765399,9.252808,3.482046,13.692298,27.772132,7.686569,10.074129,6.576427,32.777654,14.120394,5.956164,4.353096,19.745874
MIMAT0003242,0,2.772476,3.106531,13.724769000000002,5.268379,1.776085,2.363035,6.435565,14.64865,0.0,7.560051,2.2897,0.293147,6.661511,0.0,0.337046,1.037679,3.792827,0.0,3.974487,15.818228,0.395386,0.860455,10.708765,1.09446,0.937497,0.0,0.988243,1.241219,0.0,1.800064,1.295989,2.58833,2.071202,12.522598,1.848596,0.584227,1.106074,10.538909,0.704452,0.351587,0.31178,12.288627,1.438123,2.083626,4.626404,0.497435,0.944296,0.0,0.960822,6.156412,2.391428,1.074677,0.0,5.105284,4.353097,11.020953
MIMAT0003243,0,0.252043,0.0,0.0,0.0,0.0,0.0,0.858075,0.0,0.0,0.0,0.0,0.586294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465242,0.0,0.0,0.0,0.0,0.0,0.0,0.247061,0.310305,0.0,0.0,0.0,0.431388,0.517801,0.0,0.0,0.292113,0.0,0.0,0.0,0.0,0.31178,0.0,0.287625,0.0,0.0,0.0,0.0,0.0,0.0,0.559674,0.0,0.0,0.0,0.0,0.544137,0.0
MIMAT0003246,0,1.008173,0.282412,0.0,0.929714,0.355217,0.472607,1.287113,0.0,2.080218,0.0,0.45794,0.293147,2.6646050000000003,0.0,1.011137,0.0,0.0,0.768627,0.496811,0.0,0.790772,0.430227,0.0,0.72964,0.312499,0.632263,0.0,0.930915,0.686683,0.0,1.727985,0.0,0.517801,0.0,0.462149,0.0,0.553037,0.39033,0.352226,0.0,0.31178,1.5360779999999998,1.438123,0.0,0.771068,0.248718,0.0,0.0,0.480411,0.559674,0.597857,0.0,0.0,0.0,0.0,0.459206
MIMAT0003247,0,3.276564,4.518592,4.193679,7.127808,3.907387,4.253463,7.722678,4.355002,4.160436,3.024023,4.12146,2.052027,2.220505,2.54445,6.066822,3.80482,3.792827,2.049672,0.993622,2.791452,3.558476,4.302274,3.323411,5.107479,4.68749,8.851676,7.905942,6.826704,23.347222,4.200148,5.183957,1.725553,2.589004,4.553672,4.62149,3.505361,1.659111,2.73231,7.748964,2.109522,4.053145,3.379373,4.31437,4.167252,6.939607,4.228199,8.970815,8.887082,1.921643,3.358042,3.587142,7.522741,10.590295,2.552642,4.353096,5.510476
MIMAT0003249,1,151.98211899999998,71.450217,195.9592,68.798833,93.777306,102.555717,78.084845,110.45874,94.303186,105.084704,46.709883,88.23714,74.16483600000001,553.163489,118.640035,93.736919,99.155337,100.177706,105.820684,121.893405,130.082148,66.255025,59.821379,82.81410500000001,180.62466,85.671571,78.071169,52.751797,23.347222,96.003436,128.302936,126.396781,35.469338,81.966094,25.880348,68.646669,146.554748,69.478734,140.890264,81.216603,68.279901,74.038984,77.083416,52.090641000000005,39.324437,94.761388,145.42165,117.198393,181.114774,62.123794,69.35140200000001,257.922521,96.724703,170.176125,152.902536,101.484613
MIMAT0003250,0,0.252043,1.694472,0.0,1.239619,0.710434,1.417821,3.003263,0.395909,0.693406,0.756006,0.0,0.293147,0.444101,1.01778,4.044547,1.037678,1.083665,0.256209,4.968107,0.0,2.372318,0.0,0.0,1.09446,0.624998,0.948393,0.494122,0.620609,0.686683,0.600021,2.1599820000000003,0.0,1.553402,2.276836,0.462149,0.0,1.106074,0.0,0.352226,1.7579349999999998,1.870681,0.921647,0.287625,1.389084,1.542134,0.248718,0.944296,0.555443,0.960822,1.679022,0.0,1.074678,0.0,0.0,1.088274,5.510475
MIMAT0003256,0,2.016347,2.259295,3.431193,0.929715,1.420868,2.363035,0.858076,0.791819,2.773623,0.378003,0.45794,0.87944,2.664605,3.05334,3.03341,0.691786,0.541832,0.512418,1.987244,2.32621,3.558477,0.430227,2.215607,1.09446,0.937498,2.212918,0.741182,1.241219,6.180147,0.600021,2.159982,1.294165,1.294502,2.276836,2.772894,0.0,1.106074,2.73231,1.761129,0.351587,0.935341,2.457726,1.725748,2.083626,1.542135,1.243588,1.416445,11.108852,1.441232,0.559674,0.597857,3.224032,2.824079,3.403523,1.088274,1.836826
MIMAT0003257,0,3.780649,0.847236,3.431194,5.268381,0.0,1.890428,0.858076,0.791818,2.080218,1.890015,1.14485,0.586294,0.888202,12.21336,9.100233,0.345893,2.70916,0.512418,1.987244,1.860968,11.861592,0.860454,1.84634,2.18892,10.312479,5.374229,4.200031,1.551524,0.686683,0.0,0.431996,1.294165,1.294502,1.138418,2.310745,0.0,1.106074,2.73231,5.283385,0.703174,0.31178,0.921647,0.57525,2.430897,2.313203,1.492306,5.665776,13.886066,0.0,1.119348,1.195714,12.896127,2.824079,1.701762,0.544137,5.969682
MIMAT0003258,1,6.04904,6.777886,3.049949,11.776377,3.552171,6.616498,4.719414,4.355004,4.160435,7.560051,14.883051,4.983493,8.882016,5.088901,8.089094,5.8801760000000005,5.960157,2.56209,3.477675,5.582904,7.512342,6.023183,9.600963,5.472298,7.187487,15.490431,11.364791,6.826703999999999,10.986928,7.800279,6.911942,1.725553,4.142404,5.69209,7.394385,4.089587,3.318221,6.63561,12.680123,4.922218,4.364925,10.445334,7.478242,6.598148,11.951545,1.98974,14.164446000000002,4.443541,4.323695,2.798369,5.978569,11.82145,9.178257,9.359687,5.441371,16.990636000000002
MIMAT0003265,0,0.252043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003266,1,12.602166,21.463307,4.574923,35.019225,13.498247999999998,15.596031,13.729204,17.420015,21.49558,34.776234,16.943781,15.536772,13.323025,9.160021,18.874551,5.8801760000000005,11.378481,13.835285,11.426645999999998,19.074922,11.07082,12.046367000000002,11.816569,14.592794,13.437474,12.961382,9.388305,19.549196,5.493464,4.800171,11.231906,8.627766,8.80261,15.937852,6.470087,7.887063,9.954662,22.639138,16.906831999999998,11.602372,13.406555,22.426747,10.066865,12.501753999999998,14.264747,7.958962,8.02652,6.665312,8.166979,11.193477,12.554996,10.209434,9.884277,11.912328999999998,26.662719000000003,20.664287
MIMAT0003273,0,1.008173,0.564824,1.524974,1.549524,1.065651,1.890428,0.858075,0.395909,2.080218,3.0240210000000003,1.83176,0.0,0.888202,1.52667,1.011137,0.345893,0.541832,0.512418,1.490432,1.860968,1.186159,2.151137,0.738536,0.0,2.187495,1.264525,1.235304,0.310305,0.686683,0.0,0.431996,0.0,1.812302,0.0,0.924298,0.292113,1.65911,0.78066,2.113354,1.054761,0.31178,0.921648,1.150499,0.694542,0.771067,0.99487,0.944296,1.110886,1.921643,1.119348,2.989285,0.537339,1.412039,0.0,0.544137,1.836826
MIMAT0003275,0,1.008173,0.0,1.524975,0.0,0.355217,0.945214,0.429038,0.0,0.0,0.378003,0.22897,0.0,0.0,1.01778,0.0,0.0,0.0,0.0,0.0,0.465242,0.0,0.0,0.369268,0.36482,1.249997,0.0,0.247061,0.0,0.0,1.200043,0.0,0.0,0.0,0.0,0.0,0.0,0.553037,0.0,0.0,0.0,0.31178,0.307216,0.0,0.0,0.385534,0.248718,0.944296,0.555443,0.0,0.0,0.0,2.149355,0.0,0.0,0.0,0.0
MIMAT0003283,0,6.0490390000000005,2.82412,1.906218,5.2683800000000005,1.065651,3.780856,6.006527,2.375456,4.853841,6.804047,3.43455,2.052027,4.441008,6.106679999999999,7.077957,3.458927,1.6254970000000002,0.7686270000000001,2.980864,2.791452,6.72157,2.151136,1.846339,8.390857,9.062483,16.754956,3.705909,3.103047,20.60049,1.800064,3.455971,2.588329,3.365704,11.38418,2.310745,4.381702000000001,3.871257,5.8549500000000005,6.3400620000000005,4.219044,3.741364,2.457725,2.588623,2.430897,1.542134,3.730763,3.777186,21.662261,0.960822,1.119348,5.97857,8.597417,12.708355,4.254403,3.264822,10.561747
MIMAT0003284,0,1.764303,2.259296,0.762488,0.929714,0.0,1.890428,2.145188,0.395909,4.160436,0.378003,0.91588,0.0,1.332303,3.56223,2.35932,0.345893,1.083665,0.0,4.968107,1.395726,0.0,0.860454,1.84634,1.45928,1.562497,2.212918,1.482364,0.310305,6.180147,0.600021,1.295988,0.862776,0.2589,1.138418,1.848596,0.292113,1.106074,2.34198,5.283385,0.351587,0.31178,3.072157,0.8628750000000001,3.47271,1.927668,0.248718,1.888592,6.10987,0.960822,0.0,1.793571,5.373387,2.11806,6.807046000000001,0.544137,0.459206
MIMAT0003287,0,0.252043,0.564824,0.0,0.309905,0.0,0.472607,0.429038,0.395909,0.0,0.756006,0.91588,0.586294,0.0,1.01778,0.0,0.691786,0.0,0.0,0.993621,0.0,0.0,0.0,0.369268,0.36482,0.0,0.316131,0.247061,0.930914,2.060049,0.600021,0.431996,0.0,0.0,0.0,0.0,0.584226,0.0,0.0,0.704451,0.351587,0.31178,0.0,0.0,0.347271,0.771068,0.497435,0.472148,0.0,0.0,0.0,0.0,0.537339,1.412039,0.0,1.6324109999999998,0.0
MIMAT0003293,0,0.756129,0.0,1.143732,0.309905,0.355217,1.417821,0.0,0.0,4.160435,1.134008,0.91588,1.465734,0.444101,2.54445,3.033411,1.037678,0.0,0.512418,0.993621,0.0,2.372317,1.290682,0.369268,0.0,4.3749910000000005,1.580656,0.741182,0.930914,1.373366,2.400085,0.431996,0.862776,0.2589,0.0,0.0,0.8763400000000001,1.106074,0.39033,2.113353,0.703174,0.31178,0.614432,1.150499,1.389084,1.542136,0.248718,3.305037,1.666328,0.480411,0.0,0.0,5.910726,0.70602,0.0,1.088274,1.377619
MIMAT0003294,0,1.51226,2.82412,0.762487,4.028761,3.196953,3.780856,2.145189,0.395909,2.080218,2.2680160000000003,2.51867,1.465733,0.888202,1.01778,0.674091,0.691786,1.083664,0.512418,1.490433,3.721936,1.976932,1.720908,2.954143,2.188919,2.8124930000000004,1.264525,0.741183,3.723656,8.240196,1.200042,1.727985,0.862776,3.106804,1.138418,0.462149,1.4605670000000002,2.765184,0.39033,3.522257,3.164283,2.494242,3.379374,1.725748,5.556335,3.469803,0.248718,2.832888,0.0,0.960821,1.119348,1.195714,5.373387,2.118059,1.701762,1.088274,2.755238
MIMAT0003296,0,1.008173,0.0,1.906218,1.239619,0.355217,0.945214,3.003264,0.791819,2.773624,0.756005,1.14485,0.293147,0.444101,0.50889,1.348182,0.345893,1.083664,0.768627,0.0,0.465242,0.395386,1.720909,1.107804,0.72964,1.874996,1.896789,1.729425,2.172133,3.433415,1.200043,0.431996,0.862777,1.812302,0.0,2.310745,0.584226,0.553037,0.78066,2.113354,1.054761,2.182462,2.150509,2.013373,2.083626,3.469804,0.0,5.19363,2.221771,0.0,0.559674,1.195714,4.298709,2.824078,0.0,0.0,1.377618
MIMAT0003297,0,0.252043,0.0,0.0,0.0,0.710434,0.472607,0.429038,1.187728,0.0,1.134008,0.68691,0.0,0.0,2.54445,0.337046,0.691785,0.0,0.0,0.0,0.930484,0.395386,0.0,1.107804,0.36482,0.624998,0.632262,0.247061,0.0,0.686683,1.200043,0.0,1.294164,0.5178,0.0,0.0,0.584226,1.659111,0.39033,0.0,0.0,0.0,1.843295,0.0,0.0,0.0,0.248718,1.416444,1.666328,0.480411,0.0,1.195714,1.074678,0.70602,0.0,0.0,0.459206
MIMAT0003298,0,0.75613,2.541707,1.143731,2.1693320000000003,1.776085,0.472607,0.429038,1.187727,3.467029,1.51201,1.60279,0.586293,9.326117,3.05334,1.348184,0.691785,2.167329,0.512418,1.987242,0.930484,1.186159,1.7209090000000002,1.107804,0.36482,1.249997,2.212919,1.235304,0.62061,20.60049,0.600021,1.295989,1.725553,3.365704,4.553672,2.310745,1.168453,1.65911,5.8549500000000005,4.931159,1.406348,2.182462,1.843294,0.57525,4.514522,1.927669,0.7461530000000001,3.777186,4.443541,2.882463,3.358043,2.989285,5.910724999999999,0.0,18.719374,1.088274,0.918412
MIMAT0003301,0,0.75613,1.129648,0.0,2.789142,1.065651,0.0,0.858076,1.187727,0.693406,2.268016,1.37382,0.586293,1.332303,0.50889,2.35932,0.345893,2.167329,0.512418,0.993621,0.0,0.395386,0.0,0.369268,1.09446,2.187496,0.948394,1.482365,0.930914,10.986928,0.0,0.863992,0.0,0.776701,1.138418,0.924298,0.0,0.553037,1.95165,1.761128,0.0,0.31178,1.228863,0.575249,1.389084,1.542135,0.497435,6.137926,0.0,0.480411,1.119348,0.0,2.149355,0.0,0.0,2.176549,0.918412
MIMAT0003312,0,0.75613,3.953767,1.906218,5.268379,2.841737,5.671284,1.287113,1.979547,18.721956,3.024021,2.2897,0.87944,4.885109,10.686691,17.526369000000003,1.037678,2.16733,0.256209,15.897943,0.465242,2.372318,0.0,1.477071,13.133515,2.187495,3.793575,0.494122,1.241219,17.167075,0.0,2.591979,0.862777,1.294501,5.69209,2.310745,0.87634,2.212148,5.85495,28.882504,1.406348,0.935341,4.608236000000001,0.57525,6.945419,1.542135,1.492306,8.026519,17.218721000000002,1.441232,1.119348,0.0,17.732174,1.41204,4.254403,2.720685,5.051271
MIMAT0003321,0,0.75613,2.259295,0.381244,1.239619,1.776085,0.472607,0.0,2.771366,0.693406,2.646018,1.6027900000000002,2.345173,1.332302,0.0,1.685228,2.075356,0.0,0.768627,0.993621,1.860968,1.581545,0.0,1.477071,1.09446,0.937498,1.580656,0.494121,1.241219,3.433415,3.600129,2.159982,1.294165,1.035601,1.138418,2.772894,1.4605670000000002,2.212147,1.56132,0.704451,0.703174,0.623561,2.150509,1.150499,0.347271,2.313202,0.248718,1.416444,0.0,0.480411,1.679021,1.195714,3.224032,1.412039,2.552642,4.353097,0.0
MIMAT0003322,1,23.187984,20.898483,44.224256,24.172562,9.946077,29.774241,12.871128,19.795472,42.297752,17.76612,12.135411,12.898453,16.43173,88.03798,85.609572,17.294635,14.629475,5.380389000000001,66.075827,23.727342,49.423305,25.383417,17.724853,43.048742,68.437369,42.361589,35.329674,19.238892,29.52737,13.800493,12.959892,25.451911,21.488724,28.460449,16.637366,24.829645,21.568434,15.222869,119.052275,21.798395,21.824625,19.969019,14.956485,20.141715,19.66222,22.135863,82.15378899999999,98.868786,13.451497,13.991846,20.327135,77.914096,36.713026,42.544032,19.0448,51.431117
MIMAT0003328,1,19.155292,35.866314,12.962282,17.35466,24.154761,8.979533,10.296903,9.897736,4.85384,72.954487,14.883051,34.298158,12.434822,19.337822,13.481822,17.294635,7.585654,32.28233,6.458539,11.165808,28.467825,6.0231840000000005,27.325815,58.371174,20.624961,11.696857,23.717824,8.998837,9.613562,20.40073,15.551871000000002,33.64829,9.320411,14.799434,22.645304,10.223971,23.227545,92.898532,15.145705,11.250785,8.10629,17.818511,8.628741,17.016275999999998,18.891151,21.140992,8.498668,9.997967,33.148329,8.395108,17.935707,27.404267,16.238455,20.421135,23.397897,11.020953
MIMAT0003329,1,11.089904,37.560786,3.812436,53.92341,11.011729,5.671284,13.300167,25.338202,6.934058,12.096082,25.873612,9.087547,8.437915,0.50889,4.044547,5.534283,10.294817,10.504568,4.471297,12.561534,9.489274,6.453412,7.016088999999999,4.013018,5.937488,29.400207,13.588337,20.790415000000003,3.433415,27.600989,17.279856,6.039438,5.954706,6.830508,8.780831,10.516086,6.636442,15.6132,8.453416,0.703174,14.341896,14.439139,9.491613,6.250878,14.650282,11.19229,12.275852,7.776197,4.804106,5.037064000000001,21.52285,13.970804,5.648157,26.3773,15.23584,13.776192
MIMAT0003330,0,3.276563,7.060299,2.287462,11.776377,6.749122999999999,3.308249,6.006526,11.481373,1.386812,1.890014,2.06073,2.052027,2.664606,2.03556,2.696365,2.421249,2.167329,4.355553,1.490433,16.748712,2.767705,4.3022730000000005,0.369268,4.013019,5.937489,5.690363,1.482363,3.413353,0.0,0.600021,6.911942,0.862776,2.071202,1.138418,0.462149,1.460566,1.106074,5.07429,4.2267090000000005,2.109522,2.494244,5.837098,1.4381240000000002,1.389084,1.542136,2.984612,1.888593,1.110886,4.804106,0.559674,9.565712,6.448063000000001,4.942138,15.31585,4.897233,2.7552380000000003
MIMAT0003331,0,6.301083,6.495475,1.143731,19.214089,8.169992,0.945214,3.432302,8.710008,2.080217,3.780027,6.64013,3.810907,3.996908,1.01778,4.381593,2.767142,4.876491,4.3555530000000005,2.484054,12.561534,5.140023,4.732502,3.692678,5.837117999999999,4.062492,11.380725,2.964729,15.82554,1.373366,12.60045,6.911942,3.019718,4.142404,3.415254,6.007938,1.752679,4.424295,5.07429,2.465581,1.054761,2.494243,5.529882,3.451497,2.778168,4.240871,3.233328,6.610075,2.221771,1.441232,1.679022,7.174284,2.686693,5.6481580000000005,8.508806,2.720685,3.673651
MIMAT0003332,0,1.008173,4.236179,0.381244,6.198093999999999,3.907388,0.945214,1.287113,2.771366,0.0,1.134008,1.14485,1.172587,1.7764030000000002,0.50889,1.011137,1.037679,3.250995,1.281045,0.496811,6.513388,0.790773,0.430227,1.477072,1.09446,0.624999,3.161313,0.247061,1.861828,0.686683,3.600128,3.887967,0.0,0.2589,1.138418,1.848596,1.168453,1.659111,2.73231,0.352226,0.351587,1.558902,2.15051,1.150499,1.389084,2.313202,0.7461530000000001,1.416444,1.110885,0.0,0.559674,1.793571,3.76137,0.0,0.850881,0.0,0.459206
MIMAT0003338,1,37.302411,21.180895,30.880731,19.833897,11.722162999999998,33.08249,27.02937,14.648649,13.174709,55.566372,12.364381,17.295652,32.419359,15.266702,20.55978,19.024098,14.087643,12.810449,24.343726,9.30484,13.443139,17.639325,23.26387,27.726308,22.187458,34.774439,20.258975,33.202601,38.454249,27.600988,13.823885,7.764989999999999,20.712023,21.629941,25.880348,14.313561,15.48503,18.735838,14.089027000000002,17.227764,26.813112,14.746353,22.147101,14.238109,23.517555,10.943572,26.912447,23.884033,8.64739,16.790215,9.565711,24.717576,26.12273,43.394913,10.338606,21.123493
MIMAT0003339,0,0.504086,1.41206,2.287462,0.309905,0.710434,1.890428,0.858076,0.395909,0.0,2.2680160000000003,0.68691,2.345174,0.0,3.05334,3.033411,1.383571,0.541832,0.7686270000000001,0.0,1.395726,0.395386,0.860454,1.477072,1.45928,1.562496,3.161313,0.988243,0.62061,0.686683,3.600128,2.159982,0.862776,1.294501,0.0,1.386447,0.292113,1.659111,0.78066,1.408903,0.351587,1.558901,0.0,0.287625,1.389084,1.542135,1.492307,1.888592,2.221771,0.960821,1.679022,0.0,3.761371000000001,1.41204,0.850881,0.544137,1.836824
MIMAT0003340,0,1.764303,10.731653,0.381244,12.706089,8.880427,0.945214,6.435564,11.481375,1.386812,7.938054,5.49528,2.052027,2.664605,0.50889,1.348183,2.4212490000000004,4.334659,2.56209,1.987244,8.374356,1.976932,4.7325,2.584875,2.918559,4.37499,4.74197,2.223546,7.447311999999999,0.0,3.600127,4.751961,0.862776,1.553402,1.138418,2.310745,3.50536,0.553037,8.58726,2.113355,2.461109,6.235606,6.758746,2.588622,1.041813,3.469803,3.979482,1.416444,1.110886,0.0,1.119348,8.967853999999999,1.612016,2.118059,1.701762,8.706193,2.755238
MIMAT0003386,0,3.276563,5.083415,0.762487,11.776376,1.420868,0.0,2.5742260000000003,1.187728,0.0,2.268016,2.06073,1.172586,1.332303,0.50889,1.685228,1.037678,3.250994,0.7686270000000001,0.0,1.395726,1.186159,2.151137,0.0,0.72964,3.749992,9.167805,1.976486,3.103046,2.060049,0.0,1.727984,1.294165,1.035601,1.138418,0.462149,1.1684530000000002,0.0,2.34198,0.0,0.351587,2.494242,1.5360779999999998,1.438124,0.694542,2.698736,0.497435,5.665778,2.777214,0.480411,0.0,1.793571,1.612017,2.824079,1.701761,0.0,5.051269
