file_id,case_id,tissue_type,sample_type,experimental_strategy,data_type,data_format
52bf7f7d-166f-4207-8737-ea117f3be518,69054195-9e93-49e5-b820-69b0091cc2d4,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
7f2773df-bece-43e0-94ff-46ba7dcf713e,69054195-9e93-49e5-b820-69b0091cc2d4,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
bdea9be8-e4d9-4bfb-b416-654b02fd43d1,5a57dc25-d252-4b22-b192-4de630d7002f,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
4f464ced-080f-41f1-9a00-955db0d5fda6,5a57dc25-d252-4b22-b192-4de630d7002f,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
aa273e13-4932-44ac-87d8-0f71ee6db500,6adca853-1b09-47ff-814c-47b732a76d96,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ae7a394e-b030-46d3-8cf2-c378c0afdc81,6adca853-1b09-47ff-814c-47b732a76d96,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
82255740-abaa-47b3-9def-89b0673d1cfb,5dc1bee9-c44d-4fdc-9ae5-83426c4d6880,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
9d37685b-7c6d-4bf9-bb56-b68a19fa956a,5dc1bee9-c44d-4fdc-9ae5-83426c4d6880,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
0b9c4345-bf3a-4de7-a022-4039f93d7b27,6b960b58-28e1-41c6-bd6e-7e669c6aa4ef,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
19baf63b-8488-4b90-83b7-a6c671da0095,6b960b58-28e1-41c6-bd6e-7e669c6aa4ef,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e30030b5-84a4-46e6-b756-7d929c08d2e7,5e4187c9-98f8-4bdb-a8da-6a914e96f47a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
0a06329d-82cd-41a9-822e-43cfd49e63a2,5e4187c9-98f8-4bdb-a8da-6a914e96f47a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e4f80aa3-eace-4ab4-afff-69d952ed5442,5e670fec-8992-44bf-8657-f7f9a272306b,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
66d15d9c-5acd-4ff8-b4fe-b4bc3e10ba9b,5e670fec-8992-44bf-8657-f7f9a272306b,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c881c6c9-2774-4208-a528-83595c1618d3,6cdc0d53-f813-4101-81e5-9bee68270536,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
0e89a7ce-aed2-4c74-9bdf-cf50793c73b6,6cdc0d53-f813-4101-81e5-9bee68270536,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e14858ca-8bb5-4d6d-906c-5d62722d90f8,00a2d166-78c9-4687-a195-3d6315c27574,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
89663744-7c27-4310-a869-03fb9b499df0,00a2d166-78c9-4687-a195-3d6315c27574,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
5832479e-b21c-4613-9f88-87e21fd65475,01263518-5f7c-49dc-8d7e-84b0c03a6a63,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
aa89d193-05a1-4f7f-9291-b9cf646656de,01263518-5f7c-49dc-8d7e-84b0c03a6a63,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
5ca43c0a-c892-4137-9cd2-18440dc47b58,ccb22ecc-6e18-44b8-ad48-6ab51314b16e,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c8c7b9cc-7015-4405-a7f5-f60587de285a,ccb22ecc-6e18-44b8-ad48-6ab51314b16e,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
b5e2d74c-1626-42de-b97c-4e988e44f9f5,ccd4a24b-d8cc-4686-9dee-c98b0c5a8d21,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c95a37a1-d3cd-421c-bc5f-0f8dc448f64c,ccd4a24b-d8cc-4686-9dee-c98b0c5a8d21,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
d914654b-ec4f-4be5-a525-2997a4b39279,cd3faa15-743c-476f-ab0d-f205b14126b6,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
8efd6f4c-e92b-4070-9d7c-5f8b55748b37,cd3faa15-743c-476f-ab0d-f205b14126b6,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
bfdfa11e-b19b-4ee5-bed0-227a627ab1f3,035cb359-eac3-484a-9e88-3ddc739440a3,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
43820fe3-a899-4e6b-9227-27e32edaefd5,035cb359-eac3-484a-9e88-3ddc739440a3,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
b2c1efd2-e611-4dc8-bde7-cb6c2286fdaf,03ab1e9f-4918-404d-b178-3a4fd929c5e8,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
f0a63361-78bb-4a7f-9d78-31f7b2980ba2,03ab1e9f-4918-404d-b178-3a4fd929c5e8,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
e5016a2d-c839-4962-aa12-16b6c0e1328b,04af44fc-c487-4005-b3cb-cb64815824a2,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
92ad661c-b2ed-40fe-9289-5213a97271a7,04af44fc-c487-4005-b3cb-cb64815824a2,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
84ab5edd-38bf-4987-b9af-fa4d1cbdef2c,a272171b-44f5-47a5-89be-7520413c01ad,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
55e9dc18-7bee-4a15-9c77-db1ba5ad4a6b,a272171b-44f5-47a5-89be-7520413c01ad,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
d44ac398-6817-4571-bce1-0044f9d6dbd3,e0375a8b-a135-4103-a59d-39063fcf4a6f,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
36a42825-dbc2-4dff-828c-e5008207d254,e0375a8b-a135-4103-a59d-39063fcf4a6f,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
c642f518-6ba5-4c90-9f0c-0bad0ed80199,a851ca14-7bbf-455b-a054-ec03979a4247,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
37409434-dc17-4345-96d8-5cd388d90166,a851ca14-7bbf-455b-a054-ec03979a4247,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
a9e1fe98-7705-4751-8565-178d78bfe746,e1119732-3e97-4259-bc69-dc4269d9496d,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
7d0189e8-9726-439a-b5e4-b650bc33794b,e1119732-3e97-4259-bc69-dc4269d9496d,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
f16e1b44-07c0-4621-9750-d63d13044c42,e112b452-8850-4353-bfed-0dbdc243290b,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
1dacccf9-58ae-490f-9f3f-31c82f93b3b8,e112b452-8850-4353-bfed-0dbdc243290b,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
54dcd665-8138-4cab-8622-224d7066d466,a8a199c9-d781-4e6c-af8c-c85d60c7cd40,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
00d39f52-dfb1-4256-a6a9-54dea7a0401e,a8a199c9-d781-4e6c-af8c-c85d60c7cd40,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
b65dc8ab-c0bb-48f0-bfca-75117cecf8e8,8e159b50-8136-42d4-b9c7-d579a74e4931,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
a7d3a4c0-36ee-43ff-bdcc-37db4b11df76,8e159b50-8136-42d4-b9c7-d579a74e4931,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
40ad8a2a-abd2-4701-b984-4afa4c27c260,3e25056d-d137-49f5-abaa-f68509426600,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
2dc58f9b-608f-4df7-8459-6a0e84e3e893,3e25056d-d137-49f5-abaa-f68509426600,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
b96a8979-77c1-41b5-a247-0342262d30f7,6e6408d6-6c48-4dfc-9f1c-28b7386e87b4,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
6318d1bc-6c5c-43db-896d-931f487e4f47,6e6408d6-6c48-4dfc-9f1c-28b7386e87b4,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
5fb51a01-4042-49bd-9c70-a5bb7b23dd36,a1872011-b928-4189-ac02-e87506c20bca,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
4c75e72b-db9f-425b-9f14-946ee801071e,a1872011-b928-4189-ac02-e87506c20bca,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
3cb4c6d3-ee1b-4869-9ffa-df20bfb95c77,a1da9db1-db11-4f4d-a249-c738db81b87e,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
5fbe4a11-de4d-418e-9bc3-75b768d4a665,a1da9db1-db11-4f4d-a249-c738db81b87e,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
5728b421-9832-417b-8963-b7b17decc58e,9495f029-9882-4c9b-a557-b3aec9e91698,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
9220ca81-c373-4cfa-876a-a7cf827e0d7a,9495f029-9882-4c9b-a557-b3aec9e91698,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
ddcfa2c6-4647-4606-8b94-7ce79db9218e,05506f4c-e701-4a9d-ae06-97f066aade43,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
4dd3d7e2-8a60-41e8-8812-a06f413afe2b,05506f4c-e701-4a9d-ae06-97f066aade43,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
bd161fdd-1714-45cb-b8f8-f042a691e297,9536bec0-dae0-4d63-a1b3-956741835243,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
cbbbb1af-8bf4-4bb6-9258-33bf416190e7,9536bec0-dae0-4d63-a1b3-956741835243,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
7c89d4dc-cccb-4833-9731-be8affb76c89,0772cdbe-8b0d-452b-8df1-bd70d1306363,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
4ef1bf1a-e6a4-4d0d-a84b-f0e742c09d8e,0772cdbe-8b0d-452b-8df1-bd70d1306363,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
e3569a42-412b-405d-a1ca-5c89b1ea36d0,95e949d3-b1f3-46c6-9451-8fe92c99e4cf,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
2da52905-3b53-44ea-86de-f05a8de372fb,95e949d3-b1f3-46c6-9451-8fe92c99e4cf,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
788a4858-c6c6-4a8d-9aef-dbd32d74776b,084c6aec-94f7-4090-8f3f-59fa9e89721a,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
ee84d78c-72dd-4b1d-ac4b-402c9b19d3c2,084c6aec-94f7-4090-8f3f-59fa9e89721a,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
c7302dc6-6512-415f-b26a-b6aa895a6cd7,9646160a-f1f9-437b-8c7d-efb0b57bfb97,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
fc0a2d23-31a3-4aab-bdd9-0abb51880043,9646160a-f1f9-437b-8c7d-efb0b57bfb97,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
016db033-3cec-4c63-b90f-0428da475a63,09c2bc35-c21f-4aa4-ac30-0d8db02ad811,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
f502949f-ca10-4617-a7ee-b8f142f7ec93,09c2bc35-c21f-4aa4-ac30-0d8db02ad811,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
638641a8-0302-4d39-b7f5-edd00034e37b,332423a7-8866-4ee3-b08f-3c8d7c16af80,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
1dd898ab-3b85-4932-b889-0eb0a494f2b6,332423a7-8866-4ee3-b08f-3c8d7c16af80,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
2a2d5de1-44d7-4c83-91d6-fc1b3c136143,33919e92-4ea9-47e5-a6f4-36e51845d50f,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
04d6d73c-53fd-4146-a163-c4bac388172a,33919e92-4ea9-47e5-a6f4-36e51845d50f,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
7b337d83-0838-44f5-84d6-bf8376613c75,34ab0cb8-bf19-4cbb-b4eb-3c45ee5aa60b,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
f36e613e-af30-4b1c-aaf3-89540e05ddb1,34ab0cb8-bf19-4cbb-b4eb-3c45ee5aa60b,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
8c884351-1c8b-47ff-8bef-1a4f25f645fb,360d1d6d-cf3e-4c78-b36f-ef5e3160aa6b,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
7d2b66f6-b6e4-4c5a-9694-39b1939680ac,360d1d6d-cf3e-4c78-b36f-ef5e3160aa6b,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
9c87ef50-5854-4f69-820b-9e0b4d46c982,2cf68894-168b-458b-af4f-53cad72989a8,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
2683fb0e-6a84-4bff-a327-64cfb2dc3308,2cf68894-168b-458b-af4f-53cad72989a8,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
d5d23d6a-c141-442f-ac4f-714e46b8d9ef,36d77496-99f8-4911-ba7c-89fae32662aa,Tumor,Primary Tumor,RNA-Seq,Gene Expression Quantification,TSV
68910c67-39e1-413d-8724-e772408a9acf,36d77496-99f8-4911-ba7c-89fae32662aa,Tumor,Primary Tumor,miRNA-Seq,miRNA Expression Quantification,TXT
