accession_id,is_expressed,f3a7612e-35c3-43be-8f96-795874f8225c,3abbb570-87ad-44c5-b66d-141f63b0ca8b,dc300e50-f729-4d0e-8a33-606e95d91c95,a00a04b4-8de5-4f18-9dc2-531e21aa5167,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,557f6cb1-95e3-4c8c-b253-538a415b0d07,ed76d786-d744-4067-b288-5fe2dc06a310,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,37fb952c-2a89-4903-98b9-6f6d36743218,a576843f-a9f7-47cf-a52f-7f01066fa160,0f40e7fd-789f-49f7-a797-76bbe3c84f47,ddde9a13-c70c-464c-8066-65a88ab92dc7,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,aef6b437-1da5-4f69-970b-977cdc9cd5c5,8ecef704-ed0f-4700-a34e-46a174033332,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,be8e6554-07ae-4ec2-8be0-8598556467c9,d7438c8a-6e39-4139-92e7-2aa05bae5d40,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,e83d4619-5e2b-4da7-8c05-93611ea76c85,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,f424bcaa-7212-4abc-8110-cff56b85c85a,e896f815-d8df-42cc-bdf6-04deb50f6c1a,85236a1e-2adb-459b-b868-b9486d9a285e,a4fc56a4-2493-451a-9b30-5aa38258bcce,6dc4e6bf-a8f6-4280-af19-5ed501969f01,7e975ee3-173d-4315-aacf-c201122d9868,52fed7ff-b663-4fc1-a294-57776659175a,d68e848a-5464-4471-88bd-3faf7e088d91,81ec1c9c-36c0-48e8-929a-8273d1d3febe,0f7a5400-3b1d-42d3-b47a-2979084bf616,8334ded1-3815-4766-8861-6fa8313fab6b,0895e2a3-5571-4ee2-b715-a424d0c9fec4,585f73db-7dc1-49d8-a601-f8d33b318a95,02fc7dd7-7e17-4930-8424-52173c33b29b,41cd380c-ab97-451e-80b7-3d9653a1e909,54fb48bb-ab47-4870-beb0-5713d15d8b58,415d3af2-fc41-43d5-b185-6a09946b9e84,265fa10b-9393-4c95-99a0-df47069deaac,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f,8f6d8863-21b1-4469-b233-21bb7c9b954c,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,86e3408b-76a3-4834-b85e-4d2a07677304,f4987886-cc3e-4423-84ae-84911abcd473,86b5eaae-717c-4806-be60-7ffcab935908,e351b00e-5462-4be5-a57c-162a9b7b996e,3be37b85-90eb-4f47-909a-8be730172d92,3d4b6861-2763-451d-ae0a-6a5adfc591ec,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,eaf6af76-2b28-4128-9371-a3d928d72370,d0982681-8799-412d-a868-81078e4a6560,a44df6fa-36a7-4500-90fd-d62baf48ef52,646eb67c-2e86-4f89-867f-78c31eff5fe0,91b36078-362b-4909-ac90-1b2d1ea4a545,aafbf8fb-290d-408e-b104-241b7d492895,ff79f645-81f1-4a3b-ae72-adc169f30143
MIMAT0003322,1,14.536738,28.981161,11.272136,85.132188,16.000749,36.691203,44.445352,77.581925,18.197738,30.822624999999995,44.943135,38.877121,19.648778,14.083595,33.034237000000005,54.655805,47.122209,25.026407,15.915699,26.176672,66.32865299999999,92.581638,8.016894,36.730817,12.939742,10.482267,57.042024,39.543298,13.09227,23.25081,50.311469,10.144469,61.826184,28.478021,84.120424,7.046481,95.488526,7.468605999999999,28.397864,38.626463,14.296539,21.400423,45.616602,18.991758,17.013404,63.504035,42.976256,17.712276,23.618721,16.705808,31.720106,36.83063,42.704892,13.985699,20.597627,28.77376
MIMAT0003323,0,1.615193,0.55733,0.331533,0.956541,,,0.728612,0.298392,,0.292158,,1.34059,,,,,1.058926,0.86298,0.918213,1.246508,,0.642928,,,0.417411,,1.240044,,,,1.152171,1.268059,0.740434,,,,0.180167,,1.925279,0.990422,,,,,0.321008,0.664964,0.537203,,,,,,1.77937,0.332993,,
MIMAT0003328,1,20.997511,18.949221,4.973001,84.175648,17.231576,16.816800999999998,12.386409,4.177488,61.592344,7.888255000000001,33.919347,68.37011,12.280486,19.717033,4.1292800000000005,9.002132,4.765167,1.725959,14.997487,8.725558,48.410487,81.651862,19.183279,6.996347,10.017865,3.743667,3.10011,17.381669,6.857856,16.607721,8.065197000000001,68.475173,7.77455,17.086812,2.951593,13.388315,1.621503,2.240582,21.178069,21.789287,14.807129,83.406771,7.498619,18.379121,4.815114,31.585776,7.520845,6.038276,27.555177,2.637759,12.562419,34.102434,11.565909,1.664964,10.034741,7.600616
MIMAT0003329,0,6.460772,5.5733,4.641467,4.782706,1.230827,6.8796,3.643062,3.879096,4.899391,7.303939000000001,4.239919,2.68118,2.456097,7.51125,0.825856,1.286019,7.412482000000001,5.177879,2.142498,4.986032,3.143538,3.21464,4.581081,,0.417411,,3.10011,5.649043,3.740648,3.3215440000000003,3.072456,3.804176,5.553249999999999,3.164225,0.737898,2.113944,11.350523,1.493721,9.145075,9.40901,3.063544,1.097458,4.061751,4.288461,5.45713,5.984673,4.834828,3.622966,2.95234,8.79253,23.554535,3.410244,4.448424999999999,0.332993,2.112576,2.171604
MIMAT0003336,0,1.615193,0.55733,,0.956541,,,,0.298392,,0.584316,,0.670295,0.818699,,,,0.529463,,0.918213,0.623254,,0.642928,0.572636,,0.417411,,1.860066,,1.246882,,1.152171,,,0.632845,0.737898,0.704648,,0.746861,,,0.510591,,0.937326,,0.642016,0.664964,1.074406,1.207655,,,0.31406,0.682049,,,,1.085802
MIMAT0003338,1,11.306351,11.1466,12.929804,40.174741,11.077442,22.932001000000003,35.702002,21.185834,12.598434,36.519698,53.422972,14.746493,35.204061,32.861721,7.432703,27.006398,28.061541,6.040857,25.097835,18.074369,57.84110100000001,19.930769,23.191727,58.594399,23.792429,30.698067,27.90099,38.239672,25.561097,27.90097,14.210109,30.43341,13.698017,40.502074,25.826445,25.367333,7.206682,33.608727,26.953906,27.731819,50.037887000000005,18.108049,40.929964,33.695054,29.853708,18.951465,24.711346,27.373515,28.53929,14.947302,26.067019,12.958925,32.02867,17.981611,19.541338,27.687957
MIMAT0003339,0,4.845579000000001,2.22932,1.326133,5.739248,1.230827,5.733,4.371673,2.685528,6.2992170000000005,1.606867,0.847984,2.68118,1.637398,1.877812,1.651712,4.501064,2.647315,0.86298,3.672852,4.362778,5.972723,2.571712,0.8589530000000001,3.498173,1.669644,1.497466,4.340154,2.607251,1.870324,3.3215440000000003,4.992741,5.072235,1.851084,10.758364,1.475796,,1.80167,7.468606999999999,3.369239,1.980844,3.0635440000000003,3.841102,3.124423,1.837912,2.247053,2.992337,1.074406,2.415311,,,0.94218,4.092293,3.558741,8.324821,1.056289,5.429011
MIMAT0003386,0,3.230386,1.11466,2.320733,2.869624,,2.6754,1.457225,2.387136,,0.7303949999999999,2.543952,1.34059,4.093495,2.816719,2.477568,1.286018,1.588389,0.86298,0.612142,1.246508,2.200476,3.857568,2.004223,,,0.748733,1.240044,1.738167,0.623441,0.664309,0.384057,,1.110651,,,0.704648,0.720668,,1.44396,3.961688,0.510591,1.646187,,3.675824,0.642015,1.66241,0.537203,0.402552,0.984113,,8.793691,2.046146,,0.998978,,1.085802
MIMAT0003389,1,58.146953,159.396389,411.76453,77.479856,204.317249,635.216445,794.9160360000001,229.165076,150.481295,356.432236,193.340275,327.104056,266.077204,158.675166,116.445681,97.094431,167.839779,156.199301,291.379748,473.673123,334.7868,341.394793,151.748327,533.471394,67.203179,287.513598,313.11111,767.835221,301.122193,517.496565,238.115355,153.435107,159.563381,149.351397,137.249114,133.178498,250.252008,47.799076,150.17176,288.70805,443.703295,44.44703,329.939268,468.667579,203.197815,427.239174,339.512423,99.430269,150.569358,237.398325,125.310133,263.952841,141.459957,254.406493,210.729567,329.540989
MIMAT0003393,1,1193.627739,409.080242,360.376846,771.928949,152.622523,540.048637,4765.853146,438.636275,168.679033,162.14745299999998,898.8626859999999,928.358848,614.843013,1168.938349,1062.876537,778.041482,1071.63317,1568.033859,241.79622,1351.2149080000002,839.324657,1677.399281,121.971298,1502.465337,389.86192,465.712131,896.551811,833.451021,132.793017,884.859341,384.057022,434.944147,190.291365,492.986182,109.946868,321.319553,457.984597,1964.243302,1031.468206,1578.237651,255.805926,734.199082,280.573353,162.961537,3456.930893,564.554176,730.0591499999999,365.516942,325.741555,693.730661,302.126188,1526.424952,861.215328,810.504458,376.038728,607.506367
MIMAT0003879,0,4.845579,2.78665,9.282937,2.869624,16.000749,21.021002,16.758083,7.459799999999999,5.599304,19.136321,9.32782,5.362361,13.099186,14.083594000000002,11.561983,2.572037,5.824093,11.218734,4.897138,8.725558,11.002383,10.929777,12.884292,2.62363,2.504466,1.497466,3.720132,14.774418,14.339153,9.300324,,5.072235,9.99585,5.06276,12.544274,2.113944,14.053028,5.228024,7.219796,13.86591,13.275358,3.292373,9.685716,18.37912,7.062168,11.304383,6.983641,2.817862,9.841135,18.464315,92.333783,4.774341,3.558741,1.331971,7.394019,5.429012
MIMAT0003880,0,3.230386,3.90131,1.326133,12.435037,,7.2618,2.914448,5.371056,2.799652,8.764727,9.327821,8.043542,3.2747960000000003,6.572343,1.651712,7.716113,6.353556,5.177878,5.815351,8.725558,6.287076,10.286848,4.867399,12.243606,1.669644,9.733533,1.860066,1.738167,4.36409,9.964633,7.297083,6.340293,4.812816000000001,12.656898,5.165288,4.932537,5.044676,7.468606,7.219797,5.4473210000000005,2.042363,4.389831,6.56129,2.450549,3.210075,1.66241,3.760422,4.830621,8.85702,3.517012,7.537449,3.410244,2.669056,2.996935,5.281442,4.343208
MIMAT0003882,0,4.845579000000001,,,,,0.3822,,7.459799999999999,1.399826,4.236287,12.719755,,,130.507976,,0.643009,0.529463,2.58894,,11.841827,59.727223,,2.863176,,1.669644,,124.624422,111.677222,2.493765,,17.282566,19.020881000000003,,1.898535,,,1.081002,0.746861,,0.495211,5.105906999999999,9.877118,111.229524,1.837912,0.321008,,,,8.85702,,,1.364098,24.021503,,1.5844319999999998,2.714505
MIMAT0003883,0,8.075965,,,,,,,,,,,,,6.572344,,,,2.58894,,0.623254,2.8291850000000003,,,,,,8.060286,5.214501,0.623441,,0.768114,,,,,,,,,,,1.097458,4.374194,0.612637,0.321008,,,,,,,0.682049,,,,
MIMAT0003885,1,6.460772,14.49058,1.326133,25.826618,9.846615,12.2304,16.758085,8.354976,11.898521,1.899025,32.223379,27.482104,140.816242,15.0225,6.606848,34.0795,22.766909,4.314899,7.957848999999999,9.972066,90.533896,18.001984,4.008449,8.745432,2.504466,24.7082,13.640484,7.821751,10.598503,6.643089,5.760854999999999,12.680587,5.553251,7.59414,7.378983,9.865074,3.783507,21.658958,13.958272999999998,11.885065,17.870674,17.010592,9.998158,31.244504,17.655419000000002,11.304384,27.934566,9.258689,5.904679,7.913276999999999,10.678055,15.005073,16.014335,6.9928490000000005,3.168866,7.057715
MIMAT0003886,1,51.68618,21.17854,10.277536,36.348575,22.154883,8.4084,45.902576,34.016691,14.698173,12.270618,23.743543,46.920665,22.923574,33.800627,11.561983,59.156871,11.118723,26.752368,30.301045,23.683656,23.262183,32.146403,11.166387,10.494518,25.044662,10.482267,21.080748,45.192338,19.326683,20.593573,34.949189000000004,16.484763,17.400184,17.719659,5.165289,11.979017,33.871402,26.88698,26.472586,50.016317,31.656621,9.877118,15.309678,13.478021,14.445343,22.941248,25.248548,43.475583,19.682269,14.068048,16.645203,40.922922,29.359613,14.984676,29.047936,24.973452
MIMAT0003887,0,3.230386,,0.663066,5.739248,1.230827,2.2932,5.100285,3.282312,2.099739,1.168631,3.391935,3.351475,0.818699,3.755625,2.477568,7.073103,0.529463,0.86298,2.448568,1.246508,2.829185,5.786352,1.145271,,4.591521,1.497466,,8.256292,0.623441,1.328618,5.760855,1.268059,1.851085,1.26569,0.737898,,4.504175,1.493722,1.925279,1.485633,6.127087,2.743645,0.312442,,3.531084,2.992337,3.2232190000000003,6.843378,,,2.5124820000000003,3.410244,2.669055,1.664964,6.337732,4.343208
MIMAT0003888,0,4.845579000000001,6.13063,5.636068,7.652331,9.846615,9.9372,31.33033,6.564624,9.098869,9.933357,8.479837,8.713838,4.093495,7.51125,9.084416,27.649407000000004,20.119594,12.944695,13.16106,13.71159,13.517215,36.646898,13.170611,6.121803,2.087055,0.748733,15.50055,33.025171,4.987531000000001,5.314471,11.52171,7.608352,6.293683,2.53138,18.447461,6.341832,2.522338,2.240582,36.5803,15.846753,11.743586,5.487288,13.435026,6.126373,10.272243,12.634311,27.397362,18.517377,1.968227,19.343567,11.306177,4.092292,17.793703999999998,10.655769,16.372473,5.429012
MIMAT0003945,0,1.615193,,,,,0.3822,2.185836,,,,,,,,0.825856,,,,,1.246508,,,0.572636,,0.834822,,,0.434542,,,,,,0.632845,1.475796,,,,,,,1.097458,0.312442,,0.642016,,,1.610207,,,0.31406,2.046147,,0.332993,,0.542901
MIMAT0004481,1,255.200516,27.30917,30.169543,17.217743,36.924805,24.4608,30.601717,24.169752,30.096259,24.541238,188.252375,97.863096,15.555281,66.662347,18.994687000000003,63.657934,124.42381,29.341306,29.076758,77.906762,31.435381,41.147394000000006,22.619092,86.579784,21.287962,26.205666,102.30363,41.281465,54.862839,41.187148,60.296951,22.825057,31.468416,21.516727,14.757967,23.958036,35.492904,17.924653,38.9869,48.035471,34.209575,103.161006,23.745626,31.857141,36.594869,24.936138,121.407921,41.462829,38.380424,35.17012,23.868595,44.333165,38.256464,91.240026,21.125771,42.889189
MIMAT0004482,1,205.12953,56.847663,33.816412,20.087371,70.157128,20.638801,26.958655,17.306737000000002,41.99478,52.296206,29.679428,102.555165,19.648778,33.800627,130.485231,42.438625,68.830194,52.641754,38.871037,23.683656000000003,22.633475,78.437222,41.802369,13.992692,45.080393,20.2158,47.741694,40.412381,95.386534,27.236662,54.920154,35.505645,40.353617,22.782417,25.088547,32.413814,54.95094400000001,32.861866,46.68801500000001,42.588151,34.720167000000004,28.533897,24.370514,26.343407,53.608270000000005,31.253294,250.336691,30.191377,18.698154,51.875931,27.637321,39.558823,42.704892,14.984676,40.138965,33.65987
MIMAT0004484,1,500.709877,329.382048,101.117698,111.91535,488.638239,240.403816,263.029046,205.592105,580.92779,327.216479,614.788157,489.985789,356.134102,213.13173000000003,1045.533567,742.0329499999999,517.28538,306.357744,292.604032,177.62742200000002,260.599305,270.02978,357.324364,652.40928,452.056166,173.706133,357.132671,321.126331,609.102244,178.034763,366.3904,531.3166140000001,408.34898,356.924526,228.010624,168.41090400000002,504.828024,617.6536940000001,289.273165,347.142954,174.111419,215.101674,189.027706,192.980769,249.743916,441.203413,537.740403,795.44215,236.187229,362.252258,560.283909,265.998988,498.223743,328.330895,401.389653,370.258574
MIMAT0004485,1,48.455794,10.03194,3.315334,1.913083,17.231575,12.6126,14.572247,11.935681,9.798782,7.157862,13.567739,19.438561,22.923574,12.205782,38.815227,25.07737,10.58926,19.84853,5.815351,23.683656,8.801907,37.289826,10.593753,6.121803,7.095986999999999,2.994933,21.080748,28.245212,12.468828,13.950486,6.528969,11.412529,24.804515,6.9612940000000005,0.737898,3.5232400000000004,9.368685,7.468605999999999,20.215429,22.284498000000003,12.764767,10.425846,8.435946000000001,9.802198,12.840304,13.631757,26.86016,2.012759,14.761701,22.860579,7.223389,30.692191,5.338112,1.997957,5.281443,10.858022
MIMAT0004486,0,6.460772,3.34398,2.652267,0.956541,1.230827,1.1465999999999998,7.286123,2.9839200000000003,4.199478,2.775497,2.543951,4.021771,1.637398,,4.955135,1.929028,7.412482000000001,2.588939,1.530355,3.11627,3.143538,3.21464,2.576859,2.62363,2.921877,1.497466,3.10011,3.910876,4.36409,0.664309,3.072456,6.340294,2.591518,3.79707,2.951593,0.704648,3.423173,1.493722,3.369238,6.932955000000001,2.042363,2.194915,4.06175,2.450549,1.926046,3.657301,10.744063,4.83062,0.984113,3.517012,4.710906,3.410244,4.448426,0.998978,3.69701,2.714505
MIMAT0004487,0,1.615193,1.11466,0.9946,,,2.2932,4.371673,,1.399826,0.876473,1.695968,,0.818699,,1.651712,,3.176778,,0.612142,,1.257415,0.642928,0.858953,,0.417411,1.497466,3.10011,2.172708,1.246882,,,2.536117,,,,,0.540501,2.240582,0.48132,0.495211,,,0.937327,1.225274,0.642015,,1.074406,1.610207,,,0.62812,,2.669056,0.665986,,
MIMAT0004489,0,1.615193,4.45864,2.652267,9.565414,8.615788,1.911,2.1858370000000003,3.580704,7.699043,4.6745220000000005,13.567739,2.010885,4.093495,6.572344,3.303424,6.430094,9.000871,,5.815351000000001,5.609287,5.029661,3.21464,4.581082,3.498173,2.087055,5.241133,4.340154,3.041792,10.598503,4.650162,6.913026,1.268059,6.293684000000001,3.79707,2.213695,1.409296,6.305846,2.987443,2.887918,6.437744,2.042363,1.646187,7.498619,6.126374,8.025191,3.324818,7.520843999999999,3.220414,6.888793,9.671783,3.768725,1.364097,2.669056,1.331971,4.225154,2.714506
MIMAT0004493,0,11.306352,18.391891,6.630668000000001,14.348121,7.384962,2.2932,8.743348000000001,6.2662320000000005,2.099739,1.606867,29.679429,22.790036,14.736584,11.266876,3.303424,23.79135,9.530334,1.72596,9.794276,11.841828,13.831568,16.073202000000002,2.004224,22.738126,12.10492,2.994933,9.920352,7.821752,9.351621,9.964632,12.289825,13.948646,7.034117,12.656898000000002,2.951593,7.046481,2.702505,7.468605999999999,3.850558,1.980844,5.105906,26.338981,6.561289,2.450548,10.272244,7.3146,35.992613,18.91993,6.888793,12.309542,5.024967,4.774341,22.242133,9.656791,3.69701,19.00154
MIMAT0004494,1,4583.918165,17406.531572,10231.78497,3790.773774,2609.35281,1558.99391,1941.023204,3499.541669,3845.322026,1994.121501,1528.914547,11078.63903,17947.521389,5235.341557,1986.183433,1595.306539,11608.476913,605.8116560000001,1901.926228,2179.51962,4622.887035,1478.091583,4171.074768,1157.0207469999998,9608.802361,2064.257791,3807.555093,2308.285627,1659.600994,2846.563266,2240.588682,4699.425695,3000.606048,1537.180273,3721.221955,11781.012266,2380.366835,9652.426032,1716.867513,2527.557255,6723.457966,1791.599406,6045.762196,5429.192292000001,2699.673956,2929.497558,2961.60125,8971.267072999999,2060.733573,3782.546651,2858.8926180000003,12823.197296,1357.659702,400.590331,2169.088559,4257.973587
MIMAT0004495,1,22.612704,50.717033,48.735415,45.91398900000001,59.079686,56.565604,51.731474,29.839202,32.895911,18.259849,61.054823,48.931548,9.824389,74.173598,21.472253,21.862321,86.831936,62.13452899999999,63.050659,53.599853,34.578919,64.292804,18.896962,22.738125,57.185313,16.472132,39.681408,58.228592,26.184539,70.416734,36.485417,93.836347,17.029967999999997,34.806470000000004,32.467530999999994,31.709166,53.689776,68.711174,60.646286,46.549839,46.463751,30.728812,26.245167,30.631867,26.001616,29.923368,57.480741,27.776066,35.428083,16.705808,28.893564,55.927992,27.580244,17.648618,27.463503,44.517893
MIMAT0004496,0,3.230386,7.245290000000001,1.9892,6.695790000000001,,0.3822,4.371674,0.895176,4.199478,2.775497,0.847984,4.02177,4.093495,4.694531,8.258559,0.643009,5.824093,,2.448568,0.623254,5.972722999999999,3.21464,7.157941,1.749086,7.513397999999999,3.743667,1.240044,5.2145,4.987531,3.985853,1.536228,8.876411000000001,2.961733,4.429914,2.951593,3.5232400000000004,2.522338,2.987442,1.925278,1.980844,5.105907,4.938559,4.999078,6.73901,3.531084,4.987228,3.760423,9.661242,1.968226,4.396265,8.165572,1.364097,2.669056,0.998979,1.056288,3.800307
MIMAT0004497,1,69.453305,25.63718,25.859607,34.43549,17.231575,69.560405,19.672533,36.403827,30.096259,14.900035999999998,23.743543,40.888005,21.286175,68.54016,19.820542,29.578435,45.533820000000006,50.052815,28.158546,37.395246,46.524364,108.011911,18.610645,36.730817,48.419682,20.964534,45.881628,70.395758,22.443889,59.787794,25.73182,44.382057,13.698017,46.830522,19.18536,13.388314,22.160544,38.836752,38.02426,45.559418,91.906321,71.334738,26.870053,41.659339,47.188119,20.946358,48.885489,96.612411,26.571062,21.981326,26.695138,27.963997,27.580243,14.318691,33.801235,41.260485
MIMAT0004499,0,29.073476,13.933251,7.956803,7.652332,3.69248,1.5288,11.657796,2.9839200000000003,3.499565,0.438236,1.695968,12.735608,6.549593,4.694532,4.955135,0.643009,9.000871,3.451918,9.182134,4.986033,1.257415,10.286849,12.884293,,4.591522,,6.820242,10.429002,2.493766,5.314471,8.449255,6.340294,6.6639,3.164225,0.737898,3.523241,5.224844,8.215466,6.738477,11.389854,0.510591,1.646186,4.374195,,7.0621670000000005,7.979564,5.372032,8.856137,1.968227,10.551037,5.024966999999999,15.005071,4.448426,0.332993,5.8095870000000005,5.971912
MIMAT0004500,1,29.073477,15.605241,22.21274,31.565868,19.693229,26.754001,31.330329,15.217993,23.797042,18.405927,15.263706,24.800922,36.841458,27.228283,18.994685,28.935427,42.357042,18.985551,15.915701,22.437147,35.836334,57.863524,26.627538,15.741778,40.071461,11.979733,29.761056,115.153557,41.147131,13.950485,19.586908,16.484763,11.846933,15.188278,15.495868,15.502259,14.053028,27.633842,40.912178,47.04505,38.2943,17.55932,35.306001,16.541207999999997,39.483936,21.61132,23.63694,30.996481,20.666382,48.358918,27.637322,36.148581,27.580243,10.988762,27.463503,17.372836
MIMAT0004501,0,8.075966,32.325141,20.886606,9.565414,4.923307,3.822,2.1858370000000003,11.935681,9.798782,9.933357,15.263706,10.054427,22.923574,10.327969,19.820542,2.572038,68.300731,2.588939,3.366782,14.958098,16.346398999999998,3.21464,11.166387,9.619976,12.939742,2.994933,8.060286,39.977838,8.72818,17.936337,8.449254,12.680587,8.885200000000001,24.680951,9.59268,2.818592,5.224844,4.481164,8.663756000000001,9.40901,21.955399,20.851693,65.30048000000001,2.450549,5.136123,10.971901,9.132454,26.16586,7.872907,14.947302,8.165572000000001,8.184584,6.227797,0.665986,3.69701,45.060794
MIMAT0004502,1,4404.6317260000005,4098.605058,2919.483456,2606.5754580000003,6802.779699,4881.84095,4876.602221,4549.284812,4164.482354,2858.46967,3300.352423,4098.184841,2347.210283,4087.05915,9251.237751,2645.34104,5131.026215000001,5699.97998,6432.391633000001,3224.7167630000004,4401.5819520000005,4492.781204,5033.463371,3045.159667,2057.001652,2983.702321,3975.581053,4563.122615,5954.488777,5521.734856,3245.665916,3143.517621,4134.949898,2654.151526,3348.583233,2509.25203,6748.51655,1965.737026,4880.5821670000005,3121.810531,4011.710907,3126.656476,4269.214195,3145.8928490000003,3756.430987,3364.383815,4725.776567,3600.019807,2324.475985,4047.201821,4302.628683,2113.668872,7128.158271,1823.135543,3945.237776,8331.360793
MIMAT0004503,0,9.691158,5.5733,2.652267,6.695790000000001,2.461654,5.733,7.286122,4.47588,8.398956,5.404916,15.263707,8.043541,6.549593,7.511251,,4.501066,6.353556,2.588939,2.754639,4.362778,8.487553,9.64392,7.730577,6.996345999999999,3.756699,5.241133,5.580197999999999,10.429003,7.481295,10.628942,12.289825,5.072235,4.072384,6.32845,10.330576,1.409296,5.765345,3.734303,5.294517,5.4473210000000005,7.14827,10.974576,11.247928,7.964285000000001,17.334412,3.324819,2.686015,6.440828,11.80936,10.551036,6.595269,7.502536,4.448426,0.998979,8.978455,7.600615
MIMAT0004504,0,4.845579000000001,3.34398,1.9892,,2.461654,4.2042,1.457224,0.298392,,1.606868,2.543951,8.043542,0.818699,1.877812,1.651712,,19.590131,2.588939,1.530355,,0.628708,7.072208000000001,1.145272,85.705241,1.252233,0.748733,0.620022,2.60725,1.870324,2.657236,0.384057,1.268059,1.11065,5.06276,1.475797,0.704648,1.981837,0.746861,0.48132,2.971266,2.552953,0.548729,2.811982,4.288461,1.284031,9.974457,0.537203,1.207656,2.9523390000000003,0.879253,19.471749,3.410244,,0.332993,1.5844319999999998,2.171604
MIMAT0004507,0,3.230386,10.03194,2.983801,6.69579,2.461654,0.3822,5.828898,1.193568,,1.6068669999999998,11.023787,2.681181,4.093495,2.816719,8.258559,9.645141,13.766039,1.725959,0.306071,3.116271,5.972722,0.642928,2.004223,7.870889,3.339288,1.497466,0.620022,3.476334,3.117207,1.328618,1.536228,2.536118,0.370217,5.695604,0.737898,,4.143841,2.240582,2.887919,3.466477,1.531772,9.328389,7.81106,1.225274,7.383175,2.327373,3.760422,,5.90468,0.879253,2.512483,,3.558741,2.330949,0.528144,3.800308
MIMAT0004509,1,17.767124,12.26126,6.299134,16.261204,12.308268,11.466,9.471959,8.95176,5.599304,8.326492,29.67943,5.362361,20.467477,8.450157,15.691263,41.152607,11.118723,19.84853,11.324633,9.972065,26.720072,21.859553,10.307433,23.612669,8.34822,3.743667,14.880528,22.161627,26.184536999999995,7.307398,13.441995,19.020881,13.3278,17.086813,15.495868,11.27437,9.008351,14.937212,21.178069,13.370698,19.913037,18.10805,7.498619,9.18956,18.618443,16.956575,42.976256,17.309722,9.841134,15.826555,18.529566000000003,14.323023,27.580242,25.973438,15.316184,10.858022
MIMAT0004513,0,8.075965,3.90131,3.315334,3.826165,1.230827,3.0576,4.371673,4.177488,4.199478,1.899025,6.783869,2.010886,10.643088,6.572343999999999,,3.858055,4.235704,0.86298,4.591067,2.493016,8.487553,3.857568,5.153718,3.498173,2.921877,1.497467,10.540374,14.339878,5.610972,5.97878,2.304342,1.268059,4.072384,1.26569,2.951592,1.409296,5.044676,5.228025,5.775837,1.980844,4.595317,10.425847,10.623044,6.739012,4.173099,7.314601,3.760422,3.220414,9.841133,1.758506,7.537450000000001,10.912778,3.558741,9.323799,0.528144,7.600615
MIMAT0004514,0,4.845579,7.24529,3.646867,7.652331,,3.4398,3.643061,2.98392,8.398956,1.752946,3.391935,6.032657,10.643087,4.6945310000000005,6.606848,2.572037,4.765167,6.040858,1.836426,1.246508,3.143538,4.500496,9.734799,8.745432,5.843754,10.482267,4.340154,6.083585,10.598503,6.6430880000000005,1.536228,11.412528,2.591516,9.492673,6.641084,3.5232400000000004,4.504175,3.734303,3.369238,1.485633,11.743586,2.194916,11.56037,4.901097999999999,18.939449,3.657301,6.446439,7.245932,8.857021,5.275518,5.967147,2.728196,1.77937,1.664964,3.168865,4.886109
