miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-183	hg38:chr7:129774970-129774988:-	1	0.966639	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774970-129774989:-	1	0.966639	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774970-129774991:-	5	4.833197	N	mature,MIMAT0000261
hsa-mir-183	hg38:chr7:129774971-129774989:-	1	0.966639	N	mature,MIMAT0000261
hsa-mir-184	hg38:chr15:79209840-79209861:+	1	0.966639	N	mature,MIMAT0000454
hsa-mir-184	hg38:chr15:79209840-79209862:+	3	2.899918	N	mature,MIMAT0000454
hsa-mir-185	hg38:chr22:20033153-20033174:+	12	11.599672	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033153-20033175:+	127	122.763197	N	mature,MIMAT0000455
hsa-mir-185	hg38:chr22:20033153-20033176:+	9	8.699754	N	mature,MIMAT0000455
hsa-mir-186	hg38:chr1:71067679-71067700:-	1	0.966639	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067679-71067701:-	1	0.966639	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067679-71067702:-	1	0.966639	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067679-71067703:-	29	28.032541	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067700:-	3	2.899918	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067701:-	2	1.933279	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067702:-	2	1.933279	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067703:-	278	268.725737	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067680-71067704:-	1	0.966639	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067700:-	5	4.833197	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067701:-	1	0.966639	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067702:-	1	0.966639	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067703:-	443	428.221229	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067681-71067704:-	2	1.933279	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067682-71067702:-	1	0.966639	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067682-71067703:-	26	25.132623	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067682-71067704:-	1	0.966639	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067683-71067700:-	1	0.966639	N	mature,MIMAT0000456
hsa-mir-186	hg38:chr1:71067683-71067703:-	9	8.699754	N	mature,MIMAT0000456
hsa-mir-187	hg38:chr18:35904834-35904857:-	3	2.899918	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904835-35904856:-	2	1.933279	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904835-35904857:-	24	23.199344	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904836-35904857:-	3	2.899918	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904836-35904858:-	1	0.966639	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904837-35904857:-	1	0.966639	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904839-35904858:-	1	0.966639	N	mature,MIMAT0000262
hsa-mir-187	hg38:chr18:35904870-35904892:-	2	1.933279	N	mature,MIMAT0004561
hsa-mir-188	hg38:chrX:50003517-50003537:+	1	0.966639	N	mature,MIMAT0000457
hsa-mir-188	hg38:chrX:50003517-50003539:+	1	0.966639	N	mature,MIMAT0000457
hsa-mir-188	hg38:chrX:50003556-50003577:+	2	1.933279	N	mature,MIMAT0004613
hsa-mir-18a	hg38:chr13:91350756-91350776:+	2	1.933279	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350756-91350777:+	9	8.699754	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350756-91350778:+	15	14.499590	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350756-91350779:+	67	64.764836	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350756-91350780:+	1	0.966639	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350757-91350778:+	1	0.966639	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350758-91350778:+	1	0.966639	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350758-91350779:+	5	4.833197	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350758-91350780:+	1	0.966639	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350759-91350777:+	1	0.966639	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350759-91350779:+	2	1.933279	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350759-91350780:+	1	0.966639	N	mature,MIMAT0000072
hsa-mir-18a	hg38:chr13:91350797-91350818:+	3	2.899918	N	mature,MIMAT0002891
hsa-mir-18a	hg38:chr13:91350797-91350819:+	6	5.799836	N	mature,MIMAT0002891
hsa-mir-18a	hg38:chr13:91350797-91350820:+	4	3.866557	N	mature,MIMAT0002891
hsa-mir-18a	hg38:chr13:91350797-91350821:+	3	2.899918	N	mature,MIMAT0002891
hsa-mir-18a	hg38:chr13:91350798-91350820:+	2	1.933279	N	mature,MIMAT0002891
hsa-mir-18a	hg38:chr13:91350798-91350821:+	2	1.933279	N	mature,MIMAT0002891
hsa-mir-190a	hg38:chr15:62823971-62823992:+	3	2.899918	N	mature,MIMAT0000458
hsa-mir-190a	hg38:chr15:62823971-62823994:+	6	5.799836	N	mature,MIMAT0000458
hsa-mir-190b	hg38:chr1:154193712-154193734:-	2	1.933279	N	mature,MIMAT0004929
hsa-mir-191	hg38:chr3:49020631-49020652:-	3	2.899918	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020632-49020653:-	2	1.933279	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020633-49020653:-	1	0.966639	N	mature,MIMAT0001618
hsa-mir-191	hg38:chr3:49020670-49020692:-	1	0.966639	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020670-49020695:-	2	1.933279	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020692:-	11	10.633033	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020693:-	1	0.966639	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020694:-	18	17.399508	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020671-49020695:-	357	345.090245	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020692:-	26	25.132623	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020694:-	152	146.929180	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020672-49020695:-	4313	4169.115486	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020692:-	7	6.766475	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020694:-	71	68.631393	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020673-49020695:-	3084	2981.115734	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020674-49020692:-	1	0.966639	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020674-49020695:-	199	192.361229	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020675-49020695:-	30	28.999180	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020676-49020695:-	1	0.966639	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020677-49020695:-	1	0.966639	N	mature,MIMAT0000440
hsa-mir-191	hg38:chr3:49020695-49020715:-	1	0.966639	N	precursor
hsa-mir-1913	hg38:chr6:166509364-166509386:-	1	0.966639	N	mature,MIMAT0007888
hsa-mir-1915	hg38:chr10:21496611-21496632:-	1	0.966639	N	mature,MIMAT0007891
hsa-mir-192	hg38:chr11:64891159-64891181:-	6	5.799836	N	mature,MIMAT0004543
hsa-mir-192	hg38:chr11:64891160-64891181:-	2	1.933279	N	mature,MIMAT0004543
hsa-mir-192	hg38:chr11:64891200-64891223:-	7	6.766475	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891201-64891222:-	1	0.966639	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891201-64891223:-	345	333.490573	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891201-64891224:-	26	25.132623	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891202-64891223:-	4	3.866557	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891202-64891224:-	92	88.930820	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891203-64891223:-	1	0.966639	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891203-64891224:-	141	136.296147	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891204-64891224:-	11	10.633033	N	mature,MIMAT0000222
hsa-mir-192	hg38:chr11:64891205-64891224:-	1	0.966639	N	mature,MIMAT0000222
hsa-mir-193a	hg38:chr17:31560016-31560035:+	1	0.966639	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560037:+	17	16.432869	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560016-31560038:+	188	181.728196	N	mature,MIMAT0004614
hsa-mir-193a	hg38:chr17:31560050-31560070:+	2	1.933279	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560050-31560071:+	1	0.966639	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560050-31560072:+	8	7.733115	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560051-31560072:+	1	0.966639	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560052-31560072:+	1	0.966639	N	mature,MIMAT0000459
hsa-mir-193a	hg38:chr17:31560052-31560073:+	1	0.966639	N	mature,MIMAT0000459
hsa-mir-193b	hg38:chr16:14303980-14304001:+	1	0.966639	N	mature,MIMAT0004767
hsa-mir-193b	hg38:chr16:14303980-14304002:+	3	2.899918	N	mature,MIMAT0004767
hsa-mir-193b	hg38:chr16:14304017-14304038:+	5	4.833197	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304017-14304039:+	48	46.398688	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304018-14304039:+	2	1.933279	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304018-14304040:+	1	0.966639	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304019-14304039:+	3	2.899918	N	mature,MIMAT0002819
hsa-mir-193b	hg38:chr16:14304019-14304041:+	1	0.966639	N	mature,MIMAT0002819
hsa-mir-194-1	hg38:chr1:220118206-220118228:-	89	86.030902	N	mature,MIMAT0000460
hsa-mir-194-1	hg38:chr1:220118207-220118228:-	14	13.532951	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891368-64891390:-	2	1.933279	N	mature,MIMAT0004671
hsa-mir-194-2	hg38:chr11:64891403-64891426:-	15	14.499590	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891404-64891426:-	82	79.264426	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891404-64891427:-	2	1.933279	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891405-64891426:-	11	10.633033	N	mature,MIMAT0000460
hsa-mir-194-2	hg38:chr11:64891405-64891427:-	2	1.933279	N	mature,MIMAT0000460
hsa-mir-195	hg38:chr17:7017627-7017649:-	1	0.966639	N	mature,MIMAT0004615
hsa-mir-195	hg38:chr17:7017627-7017650:-	10	9.666393	N	mature,MIMAT0004615
hsa-mir-195	hg38:chr17:7017666-7017684:-	1	0.966639	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017666-7017688:-	12	11.599672	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017667-7017688:-	3	2.899918	N	mature,MIMAT0000461
hsa-mir-195	hg38:chr17:7017668-7017688:-	1	0.966639	N	mature,MIMAT0000461
hsa-mir-196a-1	hg38:chr17:48632532-48632552:-	1	0.966639	N	mature,MIMAT0000226
hsa-mir-196a-1	hg38:chr17:48632532-48632553:-	1	0.966639	N	mature,MIMAT0000226
hsa-mir-196a-1	hg38:chr17:48632532-48632554:-	72	69.598033	N	mature,MIMAT0000226
hsa-mir-196a-1	hg38:chr17:48632533-48632554:-	54	52.198525	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991783:+	49	47.365328	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991784:+	57	55.098443	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991762-53991785:+	30	28.999180	N	mature,MIMAT0000226
hsa-mir-196a-2	hg38:chr12:53991764-53991786:+	1	0.966639	N	mature,MIMAT0000226
hsa-mir-196b	hg38:chr7:27169526-27169550:-	1	0.966639	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169527-27169550:-	6	5.799836	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169528-27169550:-	73	70.564672	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169529-27169550:-	136	131.462951	N	mature,MIMAT0001080
hsa-mir-196b	hg38:chr7:27169530-27169550:-	3	2.899918	N	mature,MIMAT0001080
hsa-mir-197	hg38:chr1:109598881-109598900:+	1	0.966639	N	precursor
hsa-mir-197	hg38:chr1:109598939-109598962:+	2	1.933279	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598960:+	3	2.899918	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598961:+	63	60.898279	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598962:+	708	684.380655	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598940-109598963:+	14	13.532951	N	mature,MIMAT0000227
hsa-mir-197	hg38:chr1:109598941-109598963:+	3	2.899918	N	mature,MIMAT0000227
hsa-mir-1976	hg38:chr1:26554574-26554596:+	7	6.766475	N	mature,MIMAT0009451
hsa-mir-199a-1	hg38:chr19:10817428-10817450:-	2	1.933279	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817428-10817451:-	3	2.899918	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817428-10817452:-	2	1.933279	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817449:-	1	0.966639	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817450:-	32	30.932459	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817451:-	151	145.962541	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817429-10817452:-	11	10.633033	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817448:-	1	0.966639	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817450:-	34	32.865738	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817451:-	523	505.552376	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817430-10817452:-	147	142.095983	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817431-10817450:-	5	4.833197	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817431-10817451:-	62	59.931639	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817431-10817452:-	89	86.030902	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817432-10817451:-	2	1.933279	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817432-10817452:-	8	7.733115	Y	mature,MIMAT0000232
hsa-mir-199a-1	hg38:chr19:10817468-10817492:-	1	0.966639	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817469-10817488:-	2	1.933279	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817469-10817491:-	19	18.366148	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817469-10817492:-	488	471.719999	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817470-10817491:-	10	9.666393	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817470-10817492:-	228	220.393770	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817471-10817491:-	1	0.966639	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817471-10817492:-	34	32.865738	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817471-10817493:-	1	0.966639	N	mature,MIMAT0000231
hsa-mir-199a-1	hg38:chr19:10817472-10817492:-	1	0.966639	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144552-172144575:-	1	0.966639	N	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144552-172144576:-	14	13.532951	N	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144552-172144577:-	1	0.966639	N	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144553-172144575:-	2	1.933279	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144553-172144576:-	15	14.499590	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144553-172144577:-	9	8.699754	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144574:-	2	1.933279	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144575:-	78	75.397869	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144576:-	301	290.958442	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144554-172144577:-	19	18.366148	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144575:-	74	71.531311	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144576:-	1034	999.505081	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144555-172144577:-	347	335.423852	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144575:-	6	5.799836	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144576:-	122	117.930000	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144577:-	148	143.062623	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144556-172144578:-	1	0.966639	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144557-172144576:-	2	1.933279	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144557-172144577:-	7	6.766475	Y	mature,MIMAT0000232
hsa-mir-199a-2	hg38:chr1:172144591-172144615:-	2	1.933279	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144592-172144614:-	13	12.566311	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144592-172144615:-	473	457.220409	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144593-172144611:-	1	0.966639	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144593-172144614:-	6	5.799836	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144593-172144615:-	242	233.926721	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144594-172144615:-	25	24.165984	N	mature,MIMAT0000231
hsa-mir-199a-2	hg38:chr1:172144595-172144615:-	2	1.933279	N	mature,MIMAT0000231
hsa-mir-199b	hg38:chr9:128244744-128244766:-	4	3.866557	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244744-128244767:-	18	17.399508	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244744-128244768:-	11	10.633033	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244765:-	3	2.899918	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244766:-	110	106.330328	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244767:-	452	436.920983	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244745-128244768:-	30	28.999180	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244764:-	1	0.966639	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244766:-	108	104.397049	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244767:-	1557	1505.057457	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244746-128244768:-	494	477.519835	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244766:-	11	10.633033	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244767:-	184	177.861639	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244768:-	237	229.093524	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244747-128244769:-	1	0.966639	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244748-128244767:-	4	3.866557	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244748-128244768:-	15	14.499590	Y	mature,MIMAT0004563
hsa-mir-199b	hg38:chr9:128244782-128244806:-	4	3.866557	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244783-128244802:-	1	0.966639	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244783-128244805:-	7	6.766475	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244783-128244806:-	134	129.529672	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244784-128244805:-	3	2.899918	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244784-128244806:-	85	82.164344	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244785-128244806:-	18	17.399508	N	mature,MIMAT0000263
hsa-mir-199b	hg38:chr9:128244786-128244806:-	3	2.899918	N	mature,MIMAT0000263
hsa-mir-19a	hg38:chr13:91350881-91350904:+	1	0.966639	N	precursor
hsa-mir-19a	hg38:chr13:91350938-91350959:+	1	0.966639	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350938-91350960:+	1	0.966639	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350938-91350961:+	5	4.833197	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350938-91350962:+	9	8.699754	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350939-91350960:+	1	0.966639	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350939-91350961:+	66	63.798197	N	mature,MIMAT0000073
hsa-mir-19a	hg38:chr13:91350939-91350962:+	184	177.861639	N	mature,MIMAT0000073
hsa-mir-19b-1	hg38:chr13:91351184-91351207:+	1	0.966639	N	precursor
hsa-mir-19b-1	hg38:chr13:91351207-91351229:+	13	12.566311	N	mature,MIMAT0004491
hsa-mir-19b-1	hg38:chr13:91351207-91351230:+	7	6.766475	N	mature,MIMAT0004491
hsa-mir-19b-1	hg38:chr13:91351208-91351229:+	1	0.966639	N	mature,MIMAT0004491
hsa-mir-19b-1	hg38:chr13:91351244-91351268:+	1	0.966639	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351245-91351266:+	10	9.666393	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351245-91351267:+	162	156.595574	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351245-91351268:+	252	243.593114	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351246-91351266:+	1	0.966639	N	mature,MIMAT0000074
hsa-mir-19b-1	hg38:chr13:91351268-91351291:+	1	0.966639	N	precursor
hsa-mir-19b-1	hg38:chr13:91351268-91351293:+	1	0.966639	N	precursor
hsa-mir-19b-1	hg38:chr13:91351268-91351297:+	6	5.799836	N	precursor
hsa-mir-19b-2	hg38:chrX:134169683-134169706:-	280	270.659016	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169683-134169707:-	1	0.966639	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169684-134169706:-	172	166.261967	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169685-134169706:-	18	17.399508	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169686-134169706:-	2	1.933279	N	mature,MIMAT0000074
hsa-mir-19b-2	hg38:chrX:134169687-134169706:-	1	0.966639	N	mature,MIMAT0000074
hsa-mir-200a	hg38:chr1:1167878-1167898:+	1	0.966639	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167878-1167899:+	43	41.565492	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167878-1167900:+	456	440.787540	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167878-1167901:+	3	2.899918	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167878-1167902:+	1	0.966639	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167879-1167900:+	9	8.699754	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167879-1167901:+	4	3.866557	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167879-1167902:+	2	1.933279	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167880-1167900:+	2	1.933279	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167880-1167901:+	1	0.966639	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167880-1167902:+	1	0.966639	N	mature,MIMAT0001620
hsa-mir-200a	hg38:chr1:1167915-1167937:+	3	2.899918	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167915-1167938:+	2	1.933279	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167915-1167939:+	1	0.966639	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167916-1167936:+	1	0.966639	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167916-1167937:+	66	63.798197	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167916-1167938:+	197	190.427951	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167916-1167939:+	1238	1196.699507	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167918-1167939:+	20	19.332787	N	mature,MIMAT0000682
hsa-mir-200a	hg38:chr1:1167919-1167939:+	2	1.933279	N	mature,MIMAT0000682
hsa-mir-200b	hg38:chr1:1167124-1167145:+	2	1.933279	N	mature,MIMAT0004571
hsa-mir-200b	hg38:chr1:1167124-1167146:+	17	16.432869	N	mature,MIMAT0004571
hsa-mir-200b	hg38:chr1:1167125-1167146:+	1	0.966639	N	mature,MIMAT0004571
hsa-mir-200b	hg38:chr1:1167160-1167178:+	1	0.966639	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167160-1167180:+	2	1.933279	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167160-1167181:+	261	252.292869	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167160-1167182:+	719	695.013688	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167160-1167183:+	798	771.378196	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167160-1167184:+	8	7.733115	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167161-1167182:+	1	0.966639	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167161-1167183:+	2	1.933279	N	mature,MIMAT0000318
hsa-mir-200b	hg38:chr1:1167162-1167181:+	1	0.966639	N	mature,MIMAT0000318
