accession_id,is_expressed,7262f244-82d5-4d3c-8762-782c5381a6e5,ed716c0b-4b09-4902-86b8-6955488d60c3,6a813732-f636-4369-8a31-04ef69340706,d7e60e41-5da6-49df-a8e4-c732699a6f61,ce2f555b-bfd9-4a8a-84b1-54feaf484cd2,f5b1694d-7bd1-43be-8ec6-2bcaad95d802,42f12ac2-0c43-4fea-bf8f-edc15cd33d47,0397db08-993e-4a47-802e-36f88161ec6f,7b9a5582-5ce8-45b7-a699-4b0d6e5559e2,e7b953fa-ad4a-4931-9ff0-43ed402d7110,0a8016e1-0321-4421-a5ad-db2fd9caf7ab,dd0e32d6-4704-4abd-82e4-2041fbc19a79,828a2b26-d2d0-4f4f-8ab3-22f3bf82b61a,a1f1b5f0-6161-45d2-a0cf-f62b4f48c8fc,d507dac5-5517-4f37-a9e9-fafda456ddd0,aeee0cc4-69ba-4335-8629-57d1ae11716c,6e528c0b-ea1b-4ac5-a2f0-9667a1ca1b44,404cd7fd-7dbb-4fc9-b3f1-e3b523f1b322,d464d804-d185-4dee-b822-ef874fad77de,0b4727f6-8ed4-4ad6-a3fe-81a58dd7d033,d06292bd-c8bb-47b2-9506-6f3c9e021d27,054fdd39-3fa4-4676-8341-6b66da8dc3f5,d3a5c8df-e9e4-414d-9584-1fc13845edb6,b5404c18-0496-4c3b-8d8a-2a0456d729f2,04ab7272-e2e2-47a8-8bc1-6c10f4b0624b,e6f5763b-ef3e-430a-b47a-dff65e2768eb,78090b15-811b-4b2b-9559-8fbfbcaad80c,13da461a-0f97-4b71-b573-7b8347073c7b,1bbd0662-6be7-4f97-9c49-e827ad5eca17,099fa301-2bd0-4cf8-b419-84c0c9e4441d,cc09326c-c449-49e6-85d8-67ff565b6d65,f2514068-0386-4006-9809-c0d8b29c6355,c138edb1-07ef-40ee-bb5e-591cffd94699,4c5502b4-f137-4b70-a5a9-65ee2245d94d,cca41100-3e14-4d5e-91f8-be8607823ac6,efc2c7f1-12a6-4cc2-bf88-73f2713bdd56,d98594fb-1051-44f6-b016-8c2d9284383b,65654739-bed4-4ea7-b75c-ca1f278adcc9,a012c66a-bcb7-46f6-a6c0-29a971ba543f,e0d903f9-3249-4af6-887a-080ad4024cd2,8ae26ade-1ddf-45e2-a297-61baeacadd6c,6cfe6db4-c7c5-408c-b43e-45f6953114f0,a83060e9-a15a-46c5-85f9-9dbd3cd0166f,e6844069-5753-414d-94f3-4e3fc0b2793f,7c275803-bb6d-4fbc-b851-5fcb393f8496,9c68a687-af95-43b0-918d-85e7079fb3e8,91a97f93-53f2-4571-a4bc-233643a1da0b,69a63fd5-3647-4681-ab0d-964d5dbe7287,d45379cd-88e5-42fe-9e61-29223c079002,dba8d64b-b2a8-426a-ad43-0ba21aeb5c51,9711f9ba-0f6c-446a-9097-f514fa6441d6,09cf7c34-2a62-4334-a246-73877305b361,bad24748-3268-4e31-8ae1-35a84c16acbf,2f1fe5b6-f5ec-41d1-bf98-3455ed635bfb,e12c0da3-79fe-4fef-aa84-195e53b32a44,a94f6890-7675-4166-a0d5-746e7c690c63,f2edea21-ce45-4fe5-b0de-499c2e50f0c4,935b5f15-eded-4c7b-a912-99cdd8b33594,e18f28eb-b4c0-46e9-9fee-7194d77c65ee,b7a062ee-2ea3-4fce-862e-adb86c42a9ec,f507feab-b895-4a33-8daa-44a681edd905,f4f9a228-3aba-4a06-a64b-241616713cf7,1e30fd9b-77dc-451e-9894-4740b51fe6b8,f3660d46-1b93-4a8b-8f4e-21cd872548ab,a0d63f75-62f5-4bc6-82b8-e3d41c5708f4,cf5bd0a9-6891-4bf0-8d09-4c235e208291,744381ad-64d7-47fb-8fac-b5b9c910ddbf,c4b1b889-0340-42f9-aea3-b7797232bb55,4a9e0961-41b3-4e07-a4ba-f7574662f501,83d0a04c-e990-4d4f-af6e-666d5e521d9b,9336dfcd-fb41-44f1-95b8-edfce624ea98,61df0f1a-f2c7-4b57-84fc-1571be570fd0,6307ea16-0d63-4fcf-843c-8d0200f9ed53,af9371a0-7b65-4e61-ba72-572c056f6265,beec3eb1-cc60-40d6-b83f-158b3d66e7bc,24c6eb66-7e03-4078-868e-d33df83f0851,871b733f-966f-4c2f-aeff-1fa373fdba3b,77cd82b7-c824-4d2f-99f0-326ccfa1d3ac,1f1f7941-47bd-4a90-badf-ba6bf048c9d9,9d110436-8434-4974-b3ca-311c11a447e7,e137d046-1182-4fc5-af84-84b2c7ed47f5,d77f7eb5-1943-4147-8a02-c33289a8ed75,c2a3f9ab-9dc7-48a5-9a8c-a2da7c11a793,53854d3d-1094-4e15-bf32-f0b3ce77d679,1e5f58f3-aa26-4fc7-a704-200bf205dbfe,9c935a84-18a9-48af-b515-edd1db7e4768,1846a6f8-8127-424a-b492-c09d91b91931,a9047869-3066-4e8d-805d-3efbcadf5355,87bff627-7d8f-41d8-b9b7-26613ba86941,2f6dfeec-9971-4a74-a4cc-412b441730c6,f37b4d0b-91e7-4b21-bf66-325387326d94,a53818cf-10e2-4384-85dc-962ca915d9ff,8eb1a36e-89ca-4080-afee-3ffa4a874bc1,803883d2-6f3f-4672-918c-c80aca312bf9,88e4b726-8b27-48e2-84a2-0f3de9b414e9,d1fbd937-025a-4aee-ae98-86ab414fd224,b11194e9-d6e1-4f0e-b88c-251a369fba1e,c4b55e40-cf48-4d8d-8e7d-5fb8cfcb4a75,bf48419a-0ff6-43aa-a0ed-dfad83133863,7f008fe1-75ea-44ca-b9a8-27c4222a3ebc,d27b5727-57fb-4a17-bb14-fe8003dea343,c5b2ce8f-1e3e-4560-ab85-fb0b0a89c67d,014808e2-fe91-4ef9-9b5b-882a9b1d350a,1cb6a927-ef19-487d-a0c1-f75b6ddbcd74,c4c0f12e-f16c-4c27-b711-bf6c57bda4e7,bc98d560-25d3-4e7c-8212-00d1f5148dde,c1cd6d37-7a60-4c0e-bcd6-8a4d6d388699,5c16f348-ee14-46ea-8b6f-4862fc7b9b45,70db5d78-573e-48df-a32b-66d0f1a9d9f8,5fe54448-f2fa-433e-b24a-6ddf81cba9d4,571f1dd9-cf46-472e-96b4-0835b2d711a8,cf5ab327-47ee-40eb-a06c-3a8fef2a1ebb,87ca2702-d747-4c73-92ff-a8b7f30fb306,50c0b143-29b8-4060-a63e-d263ae52b029,cb0cbce4-ed6f-4819-a83d-00f7bfe400ac,f88848be-c988-4cef-805f-193477175d27,15a656bc-0f5f-4f06-80ad-0584bf873805,1c5f84e6-1571-4cb9-b7b9-bfa6b13e121e,4941a6e3-84e3-4afa-8ce4-a6bd1420a438,e841eb85-0fa6-43bc-8849-716e5fac921c
MIMAT0004692,1,9.191676,9.767519,7.368805,27.180493,20.985733,2.419104,8.009537,15.904424,12.91901,11.718159,7.770819,8.804631,11.611125,9.043323,4.205062,49.323793,37.399916000000005,14.645261,20.989728,8.853427,4.914818,4.344192,8.021279,7.727602000000001,12.220945,16.735812,11.161189,11.515887,12.99339,9.251884,6.065354,9.589033,20.34876,17.549973,10.075166,3.499533,30.308846000000003,28.428142,19.147917,23.537081,23.343153,8.155728,15.25613,16.048066,13.931972,18.53871,14.81119,12.797695999999998,15.648271,24.389444,14.06906,15.562864,5.414827,13.117686,18.578394,23.472499,26.220035,9.21165,20.861439,6.630324,9.676586,13.682404,13.99675,12.342777,3.858127,7.740032999999999,7.099645000000001,7.606261,48.224644,19.193728,8.308325,21.072268,20.63877,13.981084,6.303848,20.795768,22.698309,25.091158,27.380399,15.882721,29.180656000000003,18.123632,15.952496,12.070949,10.760102,15.153594,20.691301,12.373715,20.545694,19.282137,9.506652,28.43436,26.487072000000005,4.932272,31.615513,21.926459,7.844068999999999,19.19501,13.026484,4.188371999999999,19.701101,26.565461,36.532228,26.408856,14.94584,10.798624,13.687201,11.807037,28.522013,16.570394999999998,8.173024999999999,12.417115,6.216139,11.445949,5.804023,6.9688110000000005,14.96201,23.516945,8.517346,10.674662
MIMAT0004693,1,9.191676,59.30279399999999,19.895776,8.236512999999999,15.335727999999998,44.350225,10.679383,14.259139,20.771741,9.587584,3.453697,4.108827,52.733864,33.247510000000005,5.256328,30.435735,82.17446199999999,3.083213,95.894245,88.534274,4.625711,17.997365,29.793323,10.818643000000002,22.812431000000004,33.471624,36.189313000000006,10.514505,2.362434,26.914573,20.217847,16.181493,43.35170600000001,11.282126,8.955703,16.997730999999998,58.452777000000005,9.691413,18.530243,23.537079,17.603034,38.513157,49.38168499999999,15.699195,55.72788599999999,6.952016,41.21374600000001,13.650875,7.363893,16.767743,36.796006000000006,9.829177,5.8660630000000005,30.957737,13.270282,19.001547,28.895548,15.911033,20.229274,15.470753,16.772748999999997,14.333947,15.073424,37.616082000000006,63.807479,43.215184,7.099646,49.440697,21.293999000000003,19.712477,37.110518,31.053869,14.288379,30.905555,29.943281,97.929158,65.880457,8.117727,14.285425,27.794763,21.480206,6.450785,13.589164,40.024726,26.900254,12.880554,45.00358,15.673373,12.140636,12.319143,61.79323800000001,12.815485999999998,7.946122000000001,6.028332000000001,25.028949,20.172341,20.170464000000003,38.882201,6.856044,7.778404,22.418494,16.668524,18.598225,56.262344,9.60804,25.796714,9.6951,2.361408,10.838363,13.98127,22.183926,11.110051,9.324208,14.458039,8.291461,68.526642,4.1561140000000005,19.366897,23.848568,52.610831
MIMAT0004694,1,47.629594,4.88376,151.797402,41.182563,10.492868,107.246909,82.765215,27.421421,15.45215,26.632179,68.210527,11.152531,73.053336,125.808578,59.922133,51.38268,391.382217,35.456946,55.149479,49.958629,19.081057,14.273773,89.379969,54.093214,102.65594,45.803275,35.851098,74.102225,22.836865,9.672426,68.740678,56.335567,35.389147,46.382077,8.955702,10.498598,161.647183,208.688415,9.882798,147.309652,106.383552,41.68483,24.490103,131.175496,9.790035,15.062701,5.151719,34.127189,28.535083,69.357482,24.169925,135.151184,4.963592,18.364758,95.546029,48.062735,62.071917,26.797527,42.987208,39.781942,23.54636,177.219709,25.840154,29.975316,12.167939,17.415073,24.848756,33.882433,110.227756,33.71871,82.52936,59.889604,33.339549,73.584655,14.183658,19.283349,23.251925,19.925329,111.902498,24.618217,70.114633,78.638132,38.994992,192.499872,45.346142,53.795257,41.382604,29.696917,43.893072,10.712299,20.914633,19.623714,51.208337,13.152723,25.687607,71.91878299999999,28.014532000000003,43.06573,94.613409,96.332543,31.929367,14.064067,267.681598,25.260645000000004,37.3646,59.392433,59.881502,47.228152,39.360373,33.658613,38.529976000000005,15.684777,24.346545000000003,12.650784,23.216091,12.195419,74.810046,38.042117,88.580394,34.311414
MIMAT0004697,1,156.258486,71.861034,201.168398,253.684604,199.364457,30.641974,149.511353,45.51955900000001,41.036855,300.410988,215.856098,50.479881,43.541722,78.464125,98.293323,188.880591,318.16266399999995,138.744577,276.570525,52.804370000000006,125.183294,67.64527,37.814603,68.77565899999999,129.542017,197.306415,47.68872,64.088411,48.429907,106.817208,60.653541,71.318427,194.640314,46.382074,61.01073,69.490722,103.194408,69.132076,46.943282,236.99404,247.973164,161.30216099999998,242.893654,58.261457,89.616465,100.804232,23.826697000000003,98.968849,189.620225,259.90001800000005,95.597466,243.272133,40.159973,51.421327000000005,228.912362,248.137848,65.817637,77.042892,49.94102,55.25269,66.445891,100.337629,50.065301000000005,78.75867,112.182451,47.730202000000006,90.520467,53.935307,268.053866,63.806178,57.604388,72.089337,79.379884,57.396031,91.405804,83.939279,137.850703,101.840583,189.281883,104.825965,93.621272,126.558249,55.538323,71.155069,120.66685,81.829403,92.593575,113.013272,116.736896,101.766834,97.918519,37.245007,163.336947,44.938476,108.019671,71.480255,106.455221,96.713323,115.867148,73.595669,107.337029,57.818944,115.574683,334.703532,70.99274,143.381733,46.194302,95.046652,113.517607,71.97765199999999,95.741153,32.023089,65.269452,62.651507,106.959853,31.35965,96.421835,44.267191,134.006241,127.333462
MIMAT0004699,0,1.671214,2.09304,5.895046000000001,4.941907,7.264293,,13.349229,1.6452840000000002,0.506628,21.305744,9.497668,1.760925,2.418985,1.06392,2.628163,2.506472,8.954908999999999,10.791244,9.87752,2.529552,7.227672999999999,1.241198,1.432371,2.70466,10.591487,2.642496,1.0146540000000002,2.503454,1.574956,1.68216,5.054461,2.39726,7.962559000000001,5.432136,0.559731,0.499933,1.443278,4.522658,1.853025,8.116234,4.97477,2.718576,8.029542,1.744355,3.012319,2.317338,0.643965,9.384977,8.28438,7.621701,5.050432,9.829176,2.256179,1.049415,7.298654,4.470952,5.3510290000000005,1.674846,1.26433,2.210109,0.645106,5.863887,3.768357,1.7632530000000002,3.2645690000000003,0.645003,,1.728695,17.536234,3.112497,8.862213,1.109067,1.984496,8.094313,3.939905,1.890525,4.982556,11.069627,17.856781,1.588272,7.700451,7.065144,2.954165,1.270626,4.611473,3.788399,3.362336,3.2996570000000003,4.669475,4.820535,4.753326,1.601936,18.540949,,1.975971,4.385291,3.361744,11.320136,2.742417,3.590033,9.510875,2.083564,9.299111,4.592844,3.20268,1.7997710000000002,5.1327,1.771056,10.267922,4.1426,3.502725,0.653532,2.5900600000000003,2.409672,4.974876,2.322936,3.324891,4.15005,2.271292,6.099807
MIMAT0004700,0,5.849249,2.09304,2.947523,5.765558,1.614288,4.031839,6.674614,0.548428,4.053024,3.1958610000000003,1.726848,1.760926,7.256954,4.521661,2.628165,2.864541,2.633796,10.791244,7.819701,5.059103,2.89107,1.861797,1.718845,3.47742,6.517839,2.642496,6.426141,1.001382,1.181217,4.625941,6.065354,3.595887,5.3083730000000005,5.432137,1.119462,,7.93803,5.168753,2.4707,4.869741,5.740120999999999,2.26548,9.63545,1.744355,3.012319,2.317338,2.57586,0.85318,2.761461,0.76217,4.689685,4.09549,0.451236,1.049414,6.63514,5.58869,2.675515,1.674846,2.52866,4.420217,3.548082,2.606172,0.538337,3.526507,4.451685,3.225014,4.437279,3.111651,3.13147,0.518749,2.7694400000000003,5.545334,5.1596910000000005,2.20754,1.575962,2.26863,1.660851,4.427851,11.904520000000002,3.176544,3.647582,4.6077010000000005,1.7724990000000005,5.082504,6.14863,1.51536,2.32777,4.124572,7.47116,2.678075,3.80266,3.203872,2.648706,4.38424,1.317314,4.38529,3.361744,3.445259,2.742416,3.590034,0.679348,1.562673,4.6495560000000005,8.611586,3.2026800000000004,2.3996950000000004,3.9921,5.313168,5.704401,3.10695,3.502725,2.614128,1.036023,3.012091,1.658292,2.322937,3.324891,3.458375,5.67823,6.099807
MIMAT0004701,0,0.835607,1.39536,2.210642,4.941907,1.614287,4.031839,1.334923,2.742141,1.5198839999999998,2.130574,,1.173951,0.967594,19.682526,2.628164,2.685506,3.160556,0.770803,4.527195,5.375296,1.734642,1.861797,5.156536000000001,0.38638,0.81473,2.642497,1.352872,1.001381,0.393739,1.261621,,,1.769458,0.417857,5.037582,0.999867,2.886556,10.9836,3.706049,0.811623,4.592095,0.906192,1.204431,,3.012319,,16.099119,4.265899,20.250706,0.76217,16.233532,2.457294,0.451236,1.049415,3.3175700000000004,19.001547,21.40411,,1.26433,2.946811,2.25787,0.651543,16.150098,1.763254,2.374232,10.320044,0.887456,1.728696,3.757764,0.518749,1.661664,5.545334,3.175195,1.471694,0.787981,3.024839,,0.737975,2.380904,0.794136,0.810574,2.457441,40.76749,29.859716,,6.061438,1.293206,3.2996570000000003,0.933895,2.678075,,0.800968,2.648707,1.09606,,0.877058,1.120581,6.644427,2.056813,,1.358697,1.041782,4.6495560000000005,,2.13512,,4.5624,3.542112,0.57044,17.08822,2.33515,3.921194,2.072047,,0.829146,11.614685,2.493668,11.758473,5.110407,4.574855
MIMAT0004702,1,19.21896,4.88376,23.580179,23.885887,13.721442,29.835607,9.34446,7.1295660000000005,6.079535,6.391722000000001,11.224516,9.978579,19.351877,10.905183,9.987021,8.146036,21.070374,2.312409,32.101935,7.27246,14.455347,7.447187,13.750766,7.7276,4.888377,16.735812,6.426141,6.508981,4.724869,9.672425,16.174277,10.787663,7.962559,3.76071,3.91812,7.498997999999999,21.649175,8.399223,11.118146,19.073151000000003,9.566866,16.311456,18.869425,17.094679,11.672736,5.793346,13.523261,6.825438,14.727787,9.146041,14.429805,14.743765,3.609886,12.068272,21.232451,8.941904,33.711474,6.699382,16.436284999999998,5.156919,3.22553,13.682403,4.84503,17.632538,10.684044,21.930094,15.086746,11.063652,23.17288,10.374987,17.724425,16.635998999999998,14.288378,9.566006,8.667791000000001,8.318308,18.822988,12.545577000000002,19.047233,6.353088,10.53746,18.430813,4.135832000000001,12.070947,8.454365,17.426634,9.569727,15.673374,0.933895,7.498609999999999,16.161307,10.813068,30.018683,6.0283310000000006,19.10104,11.840287,13.446974,16.980203,6.856043,13.163454,15.625011,11.980501,17.934003,22.390118,14.94584,8.398932,7.4139,1.771056,13.690564,18.641695,8.173024999999999,5.228257,6.216139,6.626601,10.778899,11.614685,7.481002999999999,6.225075,14.195575,18.29942
MIMAT0004703,1,57.656876,73.256394,58.213565,152.375492,154.97156199999998,24.191032,30.703225,81.167405,42.303424,77.765965,282.339775,32.283646000000005,12.094924,44.68465499999999,11.563921,135.17047200000002,112.726507,100.204416,46.095087,26.560283,18.79195,28.547545,41.252294,62.979956,11.406215,104.819033,81.172291,70.096699,142.139805,72.753452,59.642649,107.876614,123.862017,26.324962,188.629502,133.48218,120.513749,47.810969,22.236292,74.263544,53.57445,160.849065,140.516989,72.914039,54.97480699999999,27.808064,52.161147,65.694837,50.626761,112.80118,54.833262000000005,339.106609,70.843997,11.018855,70.332493,133.010828,96.318492,139.012176,85.974414,95.771329,29.352311,32.577152,58.140349,206.300691,96.156387,79.335339,96.732655,108.562092,125.258815,109.974874,69.789932,93.161606,79.379882,118.471294,92.193786,94.904319,50.379171,36.898761,108.33114,217.593291,67.277623,6.143603,51.993324,4.447191999999999,83.006496,40.914701,204.326604,34.646404,105.53015200000002,128.547578,61.79323900000001,33.240167,76.81251,36.169993,131.072649,53.939087,36.979182,148.884378,45.249892,14.360131,59.78265,139.59889199999998,206.573144,90.134572,98.7493,37.195262,54.178502,75.565042,110.665406,100.975842,391.137637,80.38448500000001,26.418588,45.181375,110.276437,31.940384,137.982972,87.842707,34.069383,26.686653
MIMAT0004748,1,55.985662,36.279357,30.948986,56.831941,46.007182,91.119555,48.057221,59.230267,30.650984,70.308954,136.421053,41.675251,26.608831,32.183589,42.576252,15.665451,150.65318200000002,133.348954,176.97221100000002,22.765956,38.740327,54.612695,51.565366,26.273846,63.548913,79.27489800000001,30.101391,58.580813,59.4546,42.47456,36.392125,61.729397,67.239381,42.621366,31.344962,79.489388,34.638682,151.186036,65.47352599999999,75.48097800000001,59.697243,100.134206,99.164846,37.329197,79.073353,111.232256,32.842204,40.952626,61.672598,85.363056,106.780566,75.357024,74.002645,135.374515,112.133881,147.54142199999998,132.170377,34.334333,158.67336500000002,26.521292,8.708928,65.154304,42.52858799999999,41.142589,33.832803,20.640088,78.096089,23.510261,132.14805,72.62491800000001,57.604387,96.488809,41.27754,50.773412,40.187034,60.496778,89.686,55.348142,116.664304,49.236437,44.986846,52.220636,17.724996,64.166625,72.246395,65.918131,48.624558,44.545377,41.091387,64.809403,103.622509,60.072592,134.201166,21.921207,96.82251,42.975858,60.511390000000006,34.452584,90.499785,89.750816,87.63593,44.796659,128.194909,79.800671,54.44556,49.193733,78.131104,33.059707,55.903142,109.778865,74.724802,41.17254,25.382566,45.783795,52.236207,95.821153,123.020962,66.40078700000001,60.189243,60.998066
MIMAT0004749,0,1.671214,2.09304,2.210642,4.941908,4.035718,0.806368,1.334923,,3.0397670000000003,5.326436,2.590273,0.586975,0.483797,2.659801,1.576898,1.253236,1.053518,5.395622,2.8809430000000003,5.375295,0.578214,0.620599,1.1458970000000002,4.636561,3.258919,7.046657,3.043962,3.504836,1.181217,5.046481,3.032677,1.797945,4.423644,2.50714,1.679194,5.499266,3.608195,1.938282,4.941399,4.46393,2.296048,0.453096,1.605908,1.046613,0.75308,,1.28793,4.265899,,6.097361,3.246706,,1.353707,,3.3175700000000004,1.117738,1.070205,2.512268,1.896495,8.103729,,3.257715,1.076674,10.579523,15.432507,1.290005,14.199291,3.80313,5.010352,9.337489,0.553888,6.654401,6.350390000000001,2.20754,6.303848,9.830727,1.107235,1.47595,3.571356,3.97068,3.242295,2.150261,2.363332,0.635313,2.305736,3.788399,3.362336,0.824914,6.537266,2.678075,,2.803388,8.829024,2.740151,5.269253,2.631175,1.120581,3.691349,,1.795017,1.358696,2.604457,0.664222,6.315164,9.07426,1.199848,0.5703,5.903518999999999,1.14088,0.517825,3.502725,0.653532,1.036024,11.445947,2.487438,2.903671,,1.38335,6.246053,4.5748560000000005
MIMAT0004751,0,0.835607,,,,,,,,0.506628,,,,,0.26598,,,,,4.115634,,,,,,,,,,0.393739,,,,,,0.559731,,,,,,,0.906192,,0.348871,,,,,,,,0.819098,,0.524707,,,,,,,,,,1.7632530000000002,0.296779,,,,,,,,2.381395,,,,,,,,,,,,,,0.258641,,,,,,,,,0.438529,,2.70699,,1.196678,,0.520891,,,0.53378,,,,,,,,,,,,,,0.567823,
MIMAT0004752,0,20.054566,,2.210642,6.589211,,2.419103,6.674614,2.193713,5.826221,3.1958610000000003,,,3.386579,4.52166,,0.447585,2.107038,8.478836000000001,39.921637,0.948582,0.867321,0.620599,0.859423,4.63656,2.444189,,1.69109,5.507598,2.756173,1.2616200000000002,4.043569,,0.884729,0.417857,0.559731,0.999866,4.329834,14.214072,1.23535,1.623246,0.382675,20.389318000000003,2.810339,0.697742,,,,,0.920487,,5.050432,3.276392,0.902471,,9.289197,1.117738,,,0.632165,8.840432,3.870634,0.651543,0.538337,16.457035,3.264569,1.290006,1.774912,0.345739,8.768117,1.556247,,5.545332999999999,12.70078,5.886774,,1.134315,4.982556,2.9519,,8.735496999999999,0.405287,0.30718,,,1.537158,,2.3277710000000003,4.124571,1.86779,,5.703991,0.400484,10.594828,,1.975971,0.438529,2.241162,45.034448000000005,4.799231,12.565115,0.679348,10.938718,0.664222,1.148212,9.07426,4.199465,,1.180704,1.7113199999999995,0.517825,,0.653532,,3.012091,0.829146,,,0.691675,0.567823,0.762476
MIMAT0004757,0,9.191677,11.86056,1.473761,7.41286,3.228574,4.03184,,15.904424,9.879243,6.391722000000001,21.58561,6.456729,1.451391,5.851561,4.730694,2.775023,3.160555,1.541606,1.23469,4.742909,4.336604,0.620599,1.145896,5.795701,52.142699,2.642496,5.411487,5.507599,2.756173,9.251885,4.043568,7.191775,17.694574,1.671427,5.5973120000000005,16.497798,0.721639,2.584376,17.91257,2.8406830000000003,3.444072,4.077864,4.01477,,4.518479,6.952015,3.86379,8.531798,3.681948,12.956892,7.936392,2.457294,9.024714,3.148245,2.654056,4.470952,3.745718,3.34969,5.689485,5.893622000000001,12.902115,5.863887,3.768357,14.69378,8.90337,1.935009,18.636569,14.175304,5.010352,3.631244,1.107777,9.9816,5.556591,4.41508,11.819716,11.721251,6.089789,11.069627,4.761808,15.88272,5.268730000000001,4.300521,5.3174980000000005,,4.611472,7.576798,10.604292,4.124571,7.471161,4.820535,6.654655,4.405324,14.126438,15.344844,14.490445,13.594404,11.205812,3.445259,8.912856,13.761795,6.793483,3.646239,1.992666,7.463374,12.810720000000002,12.598397,7.9842,1.771056,2.852201,0.517825,11.67575,8.49592,4.662106,4.216927999999999,3.316584,11.033951,13.299564,0.691675,4.542584,1.524952
MIMAT0004761,0,0.835607,2.79072,2.210642,0.823651,2.421431,0.806368,9.34446,2.193712,2.279826,2.130574,0.863424,1.17395,0.967594,0.79794,2.628164,0.358068,5.267593,,,,0.578214,0.620599,2.00532,0.77276,,,2.029308,,0.393739,1.2616200000000002,2.021784,,2.654186,0.417857,0.559731,4.999333,0.721639,1.938282,6.176748000000001,1.217435,0.76535,0.453096,1.204431,0.348871,1.12962,,,0.85318,0.920487,6.09736,6.132667,,,1.574122,0.663514,1.117738,2.14041,0.837423,1.26433,2.210108,0.322553,5.212344,1.076674,4.114258,0.593558,1.935008,,4.494609,,2.074998,,3.3272,1.587597,,2.363943,2.646735,2.214469,,3.571356,1.588272,1.215861,0.61436,1.181666,,,0.75768,4.655543,0.824914,,1.07123,1.90133,0.400484,2.648706,1.64409,3.293284,0.438529,4.482325,8.613146,1.371208,0.598339,1.358696,1.041782,1.328445,0.574106,10.6756,2.999618,0.5703,0.590352,2.8522,,,1.307065,1.5540349999999998,,,3.484406,0.831223,1.38335,1.135646,1.524952
MIMAT0004762,0,0.835607,,,,,,1.334923,,,,,,0.483797,1.06392,,0.268551,,,0.411563,,,1.241198,,,8.147297,13.212483,0.338218,1.502073,,,1.010892,,0.884729,0.835713,,,,,1.853025,0.405812,,,,0.348871,,,1.28793,,1.840974,,,,,1.049414,0.663514,1.117738,2.675515,,1.26433,0.736703,,0.651543,13.458415,,,,0.887456,0.691478,1.252588,,,,0.793799,,,,,,2.380904,,0.405287,0.30718,,0.635313,,,0.517283,,,,,0.800968,,,,0.438529,,7.382697,,,,0.520891,,6.315162000000001,,,,,,6.213898,2.33515,,,0.602418,,4.645875,,,26.11986,1.524952
MIMAT0004766,1,58.492483,135.349908,27.264582,88.130689,72.64292,103.215068,13.349228,129.429108,88.406558,118.246878,138.147901,13.500433,20.31947,42.822794,94.08826,133.111583,48.461863,36.227751,66.26168799999999,29.089834000000003,42.787824,12.411976,31.512168,37.092490000000005,118.135801,88.96405200000001,95.039224,140.694089,35.830256,103.032346,51.555510000000005,28.767097,130.939847,12.535697,40.860396,89.488056,77.937034,31.658614,64.238176,40.581172,50.513052,77.47941,25.694534,6.279678,103.548438,86.90020000000001,18.031015,27.30175,56.149679,64.784463,64.57338299999999,27.030237,75.356352,20.463588,57.725726,147.541423,37.457192,36.846601,92.928227,145.867099,50.640799,29.319437,39.836906,97.566711,140.970011,19.995084,72.771356,128.26922299999998,108.97517,125.018608,21.047758,80.961871,42.865136,47.09418,161.536122,292.653158,120.13495,56.086118,114.2834,111.973189,27.964795,57.749879,22.451661,19.694706000000004,35.354619,61.372052,153.115632,26.39726,71.90992700000001,99.088759,114.079827,36.844524,92.704753,49.322717,154.784284,120.595523,49.305575000000005,24.855077,96.670223,28.720261,59.103301,60.423401,74.39290100000001,96.449734,51.77666000000001,24.596867,22.812001,46.047448,24.528929,21.748642,148.282029,95.415731,24.346543,115.061904,67.98998399999999,67.365174,61.510482,60.867389,41.451082,80.05996300000001
MIMAT0004767,0,31.753063,2.79072,21.369538,5.765559,1.614287,12.901884,22.693687,16.452852,7.852732,9.587585,8.634244,5.282778,12.57872,18.086645,6.307594,4.923428,4.740835000000001,20.040883,19.755038,9.80201,7.227673,4.344192,15.183136,5.409321,9.776757,7.046658,5.749704,12.517268,3.543652,6.728643,28.304985,5.393832,7.962559000000001,6.685706,5.037582,9.498731,25.257371,18.090636,9.882798,19.884775,5.74012,10.874303,22.482718,3.837581,9.036955,22.014717,1.28793,12.797696,11.966327,25.151614,16.594276,5.7336860000000005,4.5123560000000005,1.049414,21.895965,15.648333,15.51798,6.699382,8.218143,36.098425,12.257009,10.424689,2.6916830000000003,12.342776,6.8259170000000005,7.095031,13.311834,28.00487,12.525881,2.593747,12.185543,8.872533,11.510083,8.830159,3.939905,5.293468,6.643407,8.117727,21.428137000000003,15.882722,17.02205,9.522587,6.499166,17.153454000000004,19.214468,10.607516,9.828368,8.249144,7.471161,9.105454,14.259979,3.203872,7.946122,4.932272,3.293284,20.172343,7.844068999999999,19.441101,19.196924,19.745181,18.342403,10.938718,13.948669,20.093695,15.47962,3.599542,10.8357,7.084223,5.704402,2.0713,26.854226,5.228259,4.662103999999999,11.445948,10.778899,0.580734,5.81856,12.450148,10.220815,8.387235
