gene_id,gene_name,is_expressed
ENSG00000185909.15,KLHDC8B,1
ENSG00000185915.5,KLHL34,1
ENSG00000185917.14,SETD4,1
ENSG00000185920.16,PTCH1,1
ENSG00000185924.7,RTN4RL1,1
ENSG00000185926.1,OR4C46,0
ENSG00000185933.7,CALHM1,1
ENSG00000185940.10,KRTAP5-5,0
ENSG00000185942.13,NKAIN3,1
ENSG00000185946.16,RNPC3,1
ENSG00000185947.15,ZNF267,1
ENSG00000185950.9,IRS2,1
ENSG00000185955.5,C7orf61,1
ENSG00000185958.10,FAM186A,1
ENSG00000185960.14,SHOX,0
ENSG00000185960.14_PAR_Y,SHOX,0
ENSG00000185962.1,LCE3A,0
ENSG00000185963.14,BICD2,1
ENSG00000185966.4,LCE3E,0
ENSG00000185972.6,CCIN,1
ENSG00000185973.12,TMLHE,1
ENSG00000185974.7,GRK1,1
ENSG00000185982.7,DEFB128,0
ENSG00000185985.11,SLITRK2,1
ENSG00000185988.15,PLK5,1
ENSG00000185989.11,RASA3,1
ENSG00000186001.14,LRCH3,1
ENSG00000186007.10,LEMD1,1
ENSG00000186009.5,ATP4B,0
ENSG00000186010.19,NDUFA13,1
ENSG00000186017.14,ZNF566,1
ENSG00000186020.13,ZNF529,1
ENSG00000186026.7,ZNF284,1
ENSG00000186038.9,HTR3E,0
ENSG00000186047.10,DLEU7,1
ENSG00000186049.8,KRT73,0
ENSG00000186051.7,TAL2,1
ENSG00000186063.13,AIDA,1
ENSG00000186073.14,CDIN1,1
ENSG00000186074.19,CD300LF,1
ENSG00000186075.13,ZPBP2,0
ENSG00000186081.12,KRT5,1
ENSG00000186086.18,NBPF6,1
ENSG00000186088.16,GSAP,1
ENSG00000186090.11,HTR3D,0
ENSG00000186092.6,OR4F5,0
ENSG00000186094.17,AGBL4,1
ENSG00000186103.5,ARGFX,0
ENSG00000186104.11,CYP2R1,1
ENSG00000186105.8,LRRC70,1
ENSG00000186106.11,ANKRD46,1
ENSG00000186111.10,PIP5K1C,1
ENSG00000186113.1,OR5D14,0
ENSG00000186115.13,CYP4F2,1
ENSG00000186118.9,TEX38,1
ENSG00000186119.8,OR5D18,0
ENSG00000186130.5,ZBTB6,1
ENSG00000186132.15,C2orf76,1
ENSG00000186136.1,TAS2R42,0
ENSG00000186141.9,POLR3C,1
ENSG00000186143.11,PRR30,0
ENSG00000186146.1,DEFB131A,0
ENSG00000186150.5,UBL4B,1
ENSG00000186153.17,WWOX,1
ENSG00000186160.5,CYP4Z1,1
ENSG00000186166.9,CENATAC,1
ENSG00000186174.12,BCL9L,1
ENSG00000186184.19,POLR1D,1
ENSG00000186185.14,KIF18B,1
ENSG00000186187.12,ZNRF1,1
ENSG00000186188.11,FFAR4,1
ENSG00000186190.7,BPIFB3,0
ENSG00000186191.8,BPIFB4,0
ENSG00000186193.9,SAPCD2,1
ENSG00000186197.15,EDARADD,1
ENSG00000186198.4,SLC51B,1
ENSG00000186204.15,CYP4F12,1
ENSG00000186205.13,MTARC1,1
ENSG00000186207.5,LCE5A,0
ENSG00000186212.4,SOWAHB,1
ENSG00000186222.5,BLOC1S4,1
ENSG00000186226.9,LCE1E,0
ENSG00000186230.7,ZNF749,1
ENSG00000186231.17,KLHL32,1
ENSG00000186260.17,MRTFB,1
ENSG00000186265.10,BTLA,1
ENSG00000186272.13,ZNF17,1
ENSG00000186280.7,KDM4D,1
ENSG00000186281.12,GPAT2,1
ENSG00000186283.14,TOR3A,1
ENSG00000186288.5,PABPC1L2A,0
ENSG00000186297.12,GABRA5,1
ENSG00000186298.12,PPP1CC,1
ENSG00000186300.12,ZNF555,1
ENSG00000186306.1,OR10T2,0
ENSG00000186310.10,NAP1L3,1
ENSG00000186314.11,PRELID2,1
ENSG00000186318.16,BACE1,1
ENSG00000186326.4,RGS9BP,1
ENSG00000186329.9,TMEM212,0
ENSG00000186334.10,SLC36A3,0
ENSG00000186335.9,SLC36A2,0
ENSG00000186340.16,THBS2,1
ENSG00000186350.12,RXRA,1
ENSG00000186352.9,ANKRD37,1
ENSG00000186364.12,NUDT17,1
ENSG00000186367.7,MINAR2,0
ENSG00000186376.15,ZNF75D,1
ENSG00000186377.8,CYP4X1,1
ENSG00000186393.5,KRT26,0
ENSG00000186395.8,KRT10,1
ENSG00000186399.10,GOLGA8R,1
ENSG00000186407.7,CD300E,1
ENSG00000186409.18,CCDC30,1
ENSG00000186416.17,NKRF,1
ENSG00000186417.14,GLDN,1
ENSG00000186431.19,FCAR,1
ENSG00000186432.10,KPNA4,1
ENSG00000186439.14,TRDN,1
ENSG00000186440.2,OR6P1,0
ENSG00000186442.7,KRT3,0
ENSG00000186446.12,ZNF501,1
ENSG00000186448.15,ZNF197,1
ENSG00000186451.2,SPATA12,1
ENSG00000186452.11,TMPRSS12,1
ENSG00000186453.13,FAM228A,1
ENSG00000186458.5,DEFB132,1
ENSG00000186462.9,NAP1L2,1
ENSG00000186468.13,RPS23,1
ENSG00000186469.8,GNG2,1
ENSG00000186470.14,BTN3A2,1
ENSG00000186471.13,AKAP14,1
ENSG00000186472.20,PCLO,1
ENSG00000186474.15,KLK12,1
ENSG00000186479.5,RGS7BP,1
ENSG00000186480.13,INSIG1,1
ENSG00000186487.20,MYT1L,1
ENSG00000186493.13,C5orf38,1
ENSG00000186496.12,ZNF396,1
ENSG00000186501.14,TMEM222,1
ENSG00000186509.4,OR9Q1,0
ENSG00000186510.12,CLCNKA,1
ENSG00000186513.3,OR9Q2,0
ENSG00000186517.14,ARHGAP30,1
ENSG00000186522.15,SEPTIN10,1
ENSG00000186523.14,FAM86B1,1
ENSG00000186526.13,CYP4F8,1
ENSG00000186529.16,CYP4F3,1
ENSG00000186532.12,SMYD4,1
ENSG00000186562.7,DEFB105A,0
ENSG00000186564.6,FOXD2,1
ENSG00000186566.13,GPATCH8,1
ENSG00000186567.13,CEACAM19,1
ENSG00000186572.2,DEFB107A,0
ENSG00000186575.19,NF2,1
ENSG00000186577.14,SMIM29,1
ENSG00000186579.3,DEFB106A,0
ENSG00000186583.12,SPATC1,1
ENSG00000186591.13,UBE2H,1
ENSG00000186599.8,DEFB105B,0
ENSG00000186603.6,HPDL,1
ENSG00000186625.14,KATNA1,1
ENSG00000186628.12,FSD2,1
ENSG00000186635.14,ARAP1,1
ENSG00000186638.16,KIF24,1
ENSG00000186642.16,PDE2A,1
ENSG00000186645.10,SPDYE17,0
ENSG00000186648.15,CARMIL3,1
ENSG00000186652.10,PRG2,0
ENSG00000186654.21,PRR5,1
ENSG00000186660.15,ZFP91,1
ENSG00000186665.10,C17orf58,1
ENSG00000186666.6,BCDIN3D,1
ENSG00000186675.7,MAGEE2,1
ENSG00000186684.14,CYP27C1,1
ENSG00000186687.16,LYRM7,1
ENSG00000186710.11,CFAP73,1
ENSG00000186714.12,CCDC73,1
ENSG00000186716.21,BCR,1
ENSG00000186723.4,OR10H1,1
ENSG00000186732.14,MPPED1,1
ENSG00000186765.12,FSCN2,1
ENSG00000186766.8,FOXI2,1
ENSG00000186767.7,SPIN4,1
ENSG00000186777.12,ZNF732,1
ENSG00000186787.9,SPIN2B,1
ENSG00000186788.13,SPATA31D3,0
ENSG00000186790.6,FOXE3,0
ENSG00000186792.17,HYAL3,1
ENSG00000186795.1,KCNK18,0
ENSG00000186803.3,IFNA10,0
ENSG00000186806.5,VSIG10L,1
ENSG00000186810.8,CXCR3,1
ENSG00000186812.13,ZNF397,1
ENSG00000186814.14,ZSCAN30,1
ENSG00000186815.13,TPCN1,1
ENSG00000186818.12,LILRB4,1
ENSG00000186827.11,TNFRSF4,1
ENSG00000186832.9,KRT16,1
ENSG00000186834.4,HEXIM1,1
ENSG00000186838.13,SELENOV,0
ENSG00000186844.6,LCE1A,0
ENSG00000186847.6,KRT14,1
ENSG00000186854.11,TRABD2A,1
ENSG00000186860.5,KRTAP17-1,0
ENSG00000186862.20,PDZD7,1
ENSG00000186866.17,POFUT2,1
ENSG00000186867.11,QRFPR,1
ENSG00000186868.16,MAPT,1
ENSG00000186871.7,ERCC6L,1
ENSG00000186881.3,OR13F1,0
ENSG00000186886.8,OR5D3P,0
ENSG00000186889.10,TMEM17,1
ENSG00000186891.14,TNFRSF18,1
ENSG00000186895.4,FGF3,0
ENSG00000186897.5,C1QL4,1
ENSG00000186907.8,RTN4RL2,1
ENSG00000186908.14,ZDHHC17,1
ENSG00000186910.4,SERPINA11,1
ENSG00000186912.6,P2RY4,1
ENSG00000186918.14,ZNF395,1
ENSG00000186919.13,ZACN,0
ENSG00000186924.3,KRTAP22-1,0
ENSG00000186925.6,KRTAP19-6,0
ENSG00000186930.4,KRTAP6-2,0
ENSG00000186943.1,OR13C8,0
ENSG00000186951.16,PPARA,1
ENSG00000186952.15,TMEM232,1
ENSG00000186965.5,KRTAP19-2,0
ENSG00000186967.7,KRTAP19-4,0
ENSG00000186970.4,KRTAP15-1,0
ENSG00000186971.3,KRTAP13-4,0
ENSG00000186973.11,FAM183A,1
ENSG00000186976.15,EFCAB6,1
ENSG00000186977.3,KRTAP19-5,0
ENSG00000186980.7,KRTAP23-1,0
ENSG00000186994.11,KANK3,1
ENSG00000186998.16,EMID1,1
ENSG00000187003.7,ACTL7A,0
ENSG00000187005.5,KRTAP21-1,0
ENSG00000187010.21,RHD,1
ENSG00000187017.17,ESPN,1
ENSG00000187021.15,PNLIPRP1,0
ENSG00000187024.15,PTRH1,0
ENSG00000187026.3,KRTAP21-2,0
ENSG00000187033.9,SAMD7,0
ENSG00000187037.8,GPR141,1
ENSG00000187045.19,TMPRSS6,1
ENSG00000187048.13,CYP4A11,1
ENSG00000187049.10,TMEM216,1
ENSG00000187051.9,RPS19BP1,1
ENSG00000187054.16,TMPRSS11A,1
ENSG00000187066.8,TMEM262,0
ENSG00000187068.3,C3orf70,1
ENSG00000187079.20,TEAD1,1
ENSG00000187080.10,OR2AK2,0
ENSG00000187082.2,DEFB106B,0
ENSG00000187091.14,PLCD1,1
ENSG00000187094.12,CCK,1
ENSG00000187097.13,ENTPD5,1
ENSG00000187098.17,MITF,1
ENSG00000187105.9,HEATR4,1
ENSG00000187109.15,NAP1L1,1
ENSG00000187116.14,LILRA5,1
ENSG00000187118.14,CMC1,1
ENSG00000187122.17,SLIT1,1
ENSG00000187123.15,LYPD6,1
ENSG00000187134.14,AKR1C1,1
ENSG00000187135.7,VSTM2B,0
ENSG00000187140.6,FOXD3,1
ENSG00000187144.11,SPATA21,0
ENSG00000187147.18,RNF220,1
ENSG00000187151.7,ANGPTL5,1
ENSG00000187164.20,SHTN1,1
ENSG00000187166.1,H1-7,0
ENSG00000187170.5,LCE4A,0
ENSG00000187173.4,LCE2A,0
ENSG00000187175.5,KRTAP12-1,0
ENSG00000187180.3,LCE2C,0
ENSG00000187186.15,AL162231.1,1
ENSG00000187187.14,ZNF546,1
ENSG00000187189.11,TSPYL4,1
ENSG00000187191.14,DAZ3,0
ENSG00000187193.9,MT1X,1
ENSG00000187210.14,GCNT1,1
ENSG00000187223.4,LCE2D,0
ENSG00000187231.14,SESTD1,1
ENSG00000187238.5,LCE3B,0
ENSG00000187239.17,FNBP1,1
ENSG00000187240.16,DYNC2H1,1
ENSG00000187242.6,KRT12,0
ENSG00000187243.16,MAGED4B,1
ENSG00000187244.12,BCAM,1
ENSG00000187257.16,RSBN1L,1
ENSG00000187258.14,NPSR1,0
ENSG00000187260.16,WDR86,1
ENSG00000187266.14,EPOR,1
ENSG00000187268.12,FAM9C,0
ENSG00000187272.7,KRTAP9-8,0
ENSG00000187288.12,CIDEC,1
ENSG00000187323.12,DCC,1
ENSG00000187325.5,TAF9B,1
ENSG00000187372.11,PCDHB13,1
ENSG00000187391.22,MAGI2,1
ENSG00000187398.12,LUZP2,1
ENSG00000187416.12,LHFPL3,0
ENSG00000187446.12,CHP1,1
ENSG00000187474.5,FPR3,1
ENSG00000187475.6,H1-6,1
ENSG00000187479.8,C11orf96,1
ENSG00000187486.5,KCNJ11,1
ENSG00000187492.9,CDHR4,1
ENSG00000187498.16,COL4A1,1
ENSG00000187510.10,PLEKHG7,1
ENSG00000187513.9,GJA4,1
ENSG00000187514.17,PTMA,1
ENSG00000187516.7,H2AP,0
ENSG00000187522.16,HSPA14,1
ENSG00000187527.11,ATP13A5,1
ENSG00000187531.14,SIRT7,1
ENSG00000187533.14,PRR27,0
ENSG00000187535.14,IFT140,1
ENSG00000187537.13,POTEG,0
ENSG00000187545.5,PRAMEF10,0
ENSG00000187546.14,AGMO,1
ENSG00000187550.9,SBK2,1
ENSG00000187553.10,CYP26C1,0
ENSG00000187554.14,TLR5,1
ENSG00000187555.16,USP7,1
ENSG00000187556.7,NANOS3,1
ENSG00000187559.6,FOXD4L3,0
ENSG00000187566.6,NHLRC1,1
ENSG00000187569.3,DPPA3,0
ENSG00000187581.3,COX8C,0
ENSG00000187583.11,PLEKHN1,1
ENSG00000187595.16,ZNF385C,1
ENSG00000187601.5,MAGEH1,1
ENSG00000187605.15,TET3,1
ENSG00000187607.16,ZNF286A,1
ENSG00000187608.10,ISG15,1
ENSG00000187609.16,EXD3,1
ENSG00000187612.1,OR5W2,0
ENSG00000187616.5,MYMK,0
ENSG00000187624.9,C17orf97,1
ENSG00000187626.9,ZKSCAN4,1
ENSG00000187627.17,RGPD1,1
ENSG00000187630.17,DHRS4L2,1
ENSG00000187634.12,SAMD11,1
ENSG00000187642.9,PERM1,1
ENSG00000187650.4,VMAC,1
ENSG00000187658.7,C5orf52,0
ENSG00000187664.9,HAPLN4,0
ENSG00000187672.14,ERC2,1
ENSG00000187676.8,B3GLCT,1
ENSG00000187678.10,SPRY4,1
ENSG00000187682.2,ERAS,0
ENSG00000187688.15,TRPV2,1
ENSG00000187689.10,AMTN,1
ENSG00000187690.4,EZHIP,0
ENSG00000187699.10,C2orf88,1
ENSG00000187701.4,OR2T27,0
ENSG00000187713.7,TMEM203,1
ENSG00000187714.7,SLC18A3,0
ENSG00000187715.13,KBTBD12,1
ENSG00000187720.14,THSD4,1
ENSG00000187726.9,DNAJB13,1
ENSG00000187730.9,GABRD,1
ENSG00000187733.6,AMY1C,0
ENSG00000187735.14,TCEA1,1
ENSG00000187736.13,NHEJ1,1
ENSG00000187741.15,FANCA,1
ENSG00000187742.15,SECISBP2,1
ENSG00000187747.2,OR52B6,0
ENSG00000187753.13,C9orf153,1
ENSG00000187754.9,SSX7,0
ENSG00000187758.8,ADH1A,1
ENSG00000187764.11,SEMA4D,1
ENSG00000187766.1,KRTAP10-8,0
ENSG00000187772.8,LIN28B,0
ENSG00000187773.8,DIPK1C,1
ENSG00000187775.17,DNAH17,1
ENSG00000187778.14,MCRS1,1
ENSG00000187783.12,TMEM72,1
ENSG00000187790.11,FANCM,1
ENSG00000187791.13,FAM205C,0
ENSG00000187792.5,ZNF70,1
ENSG00000187796.15,CARD9,1
ENSG00000187800.13,PEAR1,1
ENSG00000187801.15,ZFP69B,1
ENSG00000187806.9,TMEM202,0
ENSG00000187808.5,SOWAHD,1
ENSG00000187815.10,ZFP69,1
ENSG00000187821.8,HELT,0
ENSG00000187823.3,RTL4,0
ENSG00000187824.9,TMEM220,1
ENSG00000187833.7,C2orf78,0
ENSG00000187837.4,H1-2,1
ENSG00000187838.17,PLSCR3,0
ENSG00000187840.5,EIF4EBP1,1
ENSG00000187848.15,P2RX2,1
ENSG00000187855.5,ASCL4,1
ENSG00000187857.4,OR6C75,0
ENSG00000187860.10,CCDC157,1
ENSG00000187862.12,TTC24,1
ENSG00000187866.10,FAM122A,1
ENSG00000187867.10,PALM3,1
ENSG00000187871.2,GFRAL,0
ENSG00000187889.13,FYB2,1
ENSG00000187902.11,SHISA7,1
ENSG00000187905.10,LRRC74B,0
ENSG00000187908.20,DMBT1,1
ENSG00000187912.12,CLEC17A,1
ENSG00000187918.5,OR51I2,0
ENSG00000187922.14,LCN10,0
ENSG00000187942.12,LDLRAD2,1
ENSG00000187944.5,C2orf66,1
ENSG00000187950.8,OVCH1,1
ENSG00000187954.13,CYHR1,1
ENSG00000187955.12,COL14A1,1
ENSG00000187957.8,DNER,1
ENSG00000187959.9,CPSF4L,1
ENSG00000187961.14,KLHL17,1
ENSG00000187969.6,ZCCHC13,0
ENSG00000187980.7,PLA2G2C,1
ENSG00000187987.9,ZSCAN23,1
ENSG00000187994.14,RINL,1
ENSG00000187997.11,C17orf99,0
ENSG00000188000.5,OR7D2,1
ENSG00000188001.10,TPRG1,1
ENSG00000188010.15,MORN2,1
ENSG00000188011.5,RTP5,0
ENSG00000188015.10,S100A3,1
ENSG00000188021.9,UBQLN2,1
ENSG00000188026.13,RILPL1,1
ENSG00000188032.10,C19orf67,0
ENSG00000188033.10,ZNF490,1
ENSG00000188037.12,CLCN1,1
ENSG00000188038.8,NRN1L,0
ENSG00000188039.16,NWD1,1
ENSG00000188042.8,ARL4C,1
ENSG00000188050.3,RNF133,1
ENSG00000188051.7,TMEM221,1
ENSG00000188056.12,TREML4,0
ENSG00000188060.7,RAB42,1
ENSG00000188064.10,WNT7B,1
ENSG00000188070.9,C11orf95,1
ENSG00000188076.3,SCGB1C1,0
ENSG00000188086.15,PRSS45P,0
ENSG00000188089.13,PLA2G4E,1
ENSG00000188092.15,GPR89B,1
ENSG00000188095.6,MESP2,1
ENSG00000188100.9,FAM25A,0
ENSG00000188107.15,EYS,1
ENSG00000188112.9,C6orf132,1
ENSG00000188120.14,DAZ1,0
ENSG00000188124.3,OR2AG2,0
ENSG00000188130.14,MAPK12,1
ENSG00000188133.6,TMEM215,1
ENSG00000188152.13,NUTM2G,1
ENSG00000188153.14,COL4A5,1
ENSG00000188155.11,KRTAP10-6,0
ENSG00000188157.15,AGRN,1
ENSG00000188158.16,NHS,1
ENSG00000188162.12,OTOG,0
ENSG00000188163.8,FAM166A,1
ENSG00000188167.9,TMPPE,1
ENSG00000188171.16,ZNF626,1
ENSG00000188175.10,HEPACAM2,1
ENSG00000188176.12,SMTNL2,1
ENSG00000188177.14,ZC3H6,1
ENSG00000188186.10,LAMTOR4,1
ENSG00000188191.15,PRKAR1B,1
ENSG00000188199.10,NUTM2B,1
ENSG00000188211.9,NCR3LG1,1
ENSG00000188215.10,DCUN1D3,1
ENSG00000188219.14,POTEE,1
ENSG00000188223.9,AD000671.1,0
ENSG00000188227.13,ZNF793,1
ENSG00000188229.6,TUBB4B,1
ENSG00000188234.13,AGAP4,1
ENSG00000188243.13,COMMD6,1
ENSG00000188257.12,PLA2G2A,1
ENSG00000188263.10,IL17REL,1
ENSG00000188266.14,HYKK,1
ENSG00000188269.10,OR7A5,1
ENSG00000188277.10,C15orf62,1
ENSG00000188282.12,RUFY4,1
ENSG00000188283.11,ZNF383,1
ENSG00000188290.11,HES4,1
ENSG00000188293.6,IGFL1,1
ENSG00000188295.15,ZNF669,1
ENSG00000188305.6,PEAK3,1
ENSG00000188306.6,LRRIQ4,1
ENSG00000188312.14,CENPP,1
ENSG00000188313.13,PLSCR1,1
ENSG00000188315.8,C3orf62,1
ENSG00000188316.15,ENO4,1
ENSG00000188321.13,ZNF559,1
ENSG00000188322.8,SBK1,1
ENSG00000188324.4,OR6C6,0
ENSG00000188334.3,BSPH1,0
ENSG00000188338.15,SLC38A3,1
ENSG00000188340.2,OR6N2,0
ENSG00000188342.12,GTF2F2,1
ENSG00000188343.13,CIBAR1,1
ENSG00000188352.12,FOCAD,1
ENSG00000188368.10,PRR19,1
ENSG00000188372.15,ZP3,1
ENSG00000188373.5,C10orf99,0
ENSG00000188375.5,H3-5,1
ENSG00000188379.7,IFNA2,0
ENSG00000188385.12,JAKMIP3,1
ENSG00000188386.8,PPP3R2,0
ENSG00000188389.11,PDCD1,1
ENSG00000188393.9,CLEC2A,0
ENSG00000188394.8,GPR21,1
ENSG00000188396.4,TCTEX1D4,1
ENSG00000188404.10,SELL,1
ENSG00000188408.5,MAGEB5,0
ENSG00000188419.14,CHM,1
ENSG00000188425.4,NANOS2,0
ENSG00000188428.20,BLOC1S5,1
ENSG00000188452.14,CERKL,1
ENSG00000188467.11,SLC24A5,0
ENSG00000188483.8,IER5L,1
ENSG00000188486.3,H2AX,1
ENSG00000188487.12,INSC,1
ENSG00000188488.14,SERPINA5,1
ENSG00000188493.15,C19orf54,1
ENSG00000188501.11,LCTL,1
ENSG00000188505.5,NCCRP1,1
ENSG00000188508.11,KRTDAP,1
ENSG00000188517.16,COL25A1,1
ENSG00000188522.15,FAM83G,1
ENSG00000188523.9,CFAP77,1
ENSG00000188529.15,SRSF10,1
ENSG00000188536.13,HBA2,1
ENSG00000188542.10,DUSP28,1
ENSG00000188549.12,CCDC9B,1
ENSG00000188554.15,NBR1,1
ENSG00000188558.6,OR2G6,0
ENSG00000188559.15,RALGAPA2,1
ENSG00000188566.14,NDOR1,1
ENSG00000188573.8,FBLL1,1
ENSG00000188580.15,NKAIN2,1
ENSG00000188581.9,KRTAP1-1,0
ENSG00000188582.10,PAQR9,0
ENSG00000188585.9,CLEC20A,0
ENSG00000188596.11,CFAP54,1
ENSG00000188603.22,CLN3,1
ENSG00000188610.12,FAM72B,1
ENSG00000188611.16,ASAH2,1
ENSG00000188612.12,SUMO2,1
ENSG00000188613.7,NANOS1,1
ENSG00000188620.11,HMX3,1
ENSG00000188624.3,IGFL3,1
ENSG00000188626.6,GOLGA8M,1
ENSG00000188629.13,ZNF177,0
ENSG00000188636.4,RTL6,1
ENSG00000188641.14,DPYD,1
ENSG00000188643.11,S100A16,1
ENSG00000188647.13,PTAR1,1
ENSG00000188649.15,CC2D2B,1
ENSG00000188655.10,RNASE9,0
ENSG00000188659.9,SAXO2,1
ENSG00000188672.19,RHCE,1
ENSG00000188674.11,C2orf80,0
ENSG00000188676.13,IDO2,1
ENSG00000188677.15,PARVB,1
ENSG00000188687.17,SLC4A5,1
ENSG00000188690.15,UROS,1
ENSG00000188691.5,OR56A5,0
ENSG00000188694.6,KRTAP24-1,0
ENSG00000188706.13,ZDHHC9,1
ENSG00000188707.6,ZBED6CL,1
ENSG00000188710.3,QRFP,1
ENSG00000188716.5,DUSP29,0
ENSG00000188725.8,SMIM15,1
ENSG00000188729.6,OSTN,0
ENSG00000188730.5,VWC2,1
ENSG00000188732.11,FAM221A,1
ENSG00000188735.13,TMEM120B,1
ENSG00000188738.15,FSIP2,1
ENSG00000188739.15,RBM34,1
ENSG00000188747.8,NOXA1,1
ENSG00000188760.11,TMEM198,1
ENSG00000188761.13,BCL2L15,1
ENSG00000188763.5,FZD9,1
ENSG00000188766.12,SPRED3,1
ENSG00000188770.10,OPTC,0
ENSG00000188771.5,PLET1,0
ENSG00000188778.6,ADRB3,1
ENSG00000188779.12,SKOR1,1
ENSG00000188782.9,CATSPER4,0
ENSG00000188783.6,PRELP,1
ENSG00000188784.4,PLA2G2E,0
ENSG00000188785.12,ZNF548,1
ENSG00000188786.10,MTF1,1
ENSG00000188800.6,TMCO2,0
ENSG00000188803.15,SHISA6,1
ENSG00000188807.13,TMEM201,1
ENSG00000188811.14,NHLRC3,1
ENSG00000188816.3,HMX2,1
ENSG00000188817.8,SNTN,1
ENSG00000188818.12,ZDHHC11,1
ENSG00000188820.13,CALHM6,1
ENSG00000188822.8,CNR2,1
ENSG00000188827.11,SLX4,1
ENSG00000188828.12,GLRA4,1
ENSG00000188833.10,ENTPD8,1
ENSG00000188846.14,RPL14,1
ENSG00000188848.16,BEND4,1
ENSG00000188859.7,FAM78B,1
ENSG00000188868.14,ZNF563,1
ENSG00000188869.13,TMC3,1
ENSG00000188878.19,FBF1,1
ENSG00000188883.5,KLRG2,1
ENSG00000188886.3,ASTL,1
ENSG00000188895.12,MSL1,1
ENSG00000188897.9,AC099489.1,1
ENSG00000188906.16,LRRK2,1
ENSG00000188909.5,BSX,0
ENSG00000188910.8,GJB3,1
ENSG00000188916.9,INSYN2A,1
ENSG00000188917.15,TRMT2B,1
ENSG00000188921.14,HACD4,1
ENSG00000188931.4,CFAP126,1
ENSG00000188937.6,NYX,0
ENSG00000188938.17,FAM120AOS,1
ENSG00000188958.9,UTS2B,1
ENSG00000188959.9,C9orf152,1
ENSG00000188976.11,NOC2L,1
ENSG00000188981.11,MSANTD1,1
ENSG00000188984.12,AADACL3,0
ENSG00000188986.9,NELFB,1
ENSG00000188991.3,SLC15A5,1
ENSG00000188992.11,LIPI,1
ENSG00000188993.3,LRRC66,1
ENSG00000188994.13,ZNF292,1
ENSG00000188996.4,HUS1B,1
ENSG00000188997.8,KCTD21,1
ENSG00000189001.11,SBSN,1
ENSG00000189007.16,ADAT2,1
ENSG00000189013.14,KIR2DL4,1
ENSG00000189023.10,MAGEB16,0
ENSG00000189030.10,VHLL,0
ENSG00000189037.8,DUSP21,0
ENSG00000189042.13,ZNF567,1
ENSG00000189043.10,NDUFA4,1
ENSG00000189045.15,ANKDD1B,1
ENSG00000189046.11,ALKBH2,1
ENSG00000189050.16,RNFT1,1
ENSG00000189051.5,RNF222,1
ENSG00000189052.7,CGB5,0
ENSG00000189056.14,RELN,1
ENSG00000189057.11,FAM111B,1
ENSG00000189058.9,APOD,1
ENSG00000189060.5,H1-0,1
ENSG00000189064.8,GAGE2A,0
ENSG00000189067.13,LITAF,1
ENSG00000189068.11,VSTM1,1
ENSG00000189077.11,TMEM120A,1
ENSG00000189079.17,ARID2,1
ENSG00000189090.7,FAM25G,0
ENSG00000189091.13,SF3B3,1
ENSG00000189099.11,PRSS48,0
ENSG00000189108.13,IL1RAPL2,1
ENSG00000189114.8,BLOC1S3,1
ENSG00000189120.5,SP6,1
ENSG00000189127.8,ANKRD34B,1
ENSG00000189129.14,PLAC9,1
ENSG00000189132.6,FAM47B,0
ENSG00000189134.4,NKAPL,1
ENSG00000189139.6,FSCB,0
ENSG00000189143.9,CLDN4,1
ENSG00000189144.14,ZNF573,1
ENSG00000189152.11,GRAPL,0
ENSG00000189157.14,FAM47E,1
ENSG00000189159.16,JPT1,1
ENSG00000189164.15,ZNF527,1
ENSG00000189167.12,ZAR1L,0
ENSG00000189169.7,KRTAP10-12,0
ENSG00000189171.14,S100A13,1
ENSG00000189180.16,ZNF33A,1
ENSG00000189181.5,OR14I1,0
ENSG00000189182.10,KRT77,1
ENSG00000189184.12,PCDH18,1
ENSG00000189186.10,DCAF8L2,0
ENSG00000189190.10,ZNF600,1
ENSG00000189195.15,BTBD8,1
ENSG00000189221.10,MAOA,1
ENSG00000189227.6,C15orf61,1
ENSG00000189233.12,NUGGC,1
ENSG00000189241.8,TSPYL1,1
ENSG00000189252.4,SPANXN3,0
ENSG00000189253.7,TRIM64B,0
ENSG00000189266.13,PNRC2,1
ENSG00000189269.12,DRICH1,1
ENSG00000189280.3,GJB5,1
ENSG00000189283.10,FHIT,1
ENSG00000189292.16,ALKAL2,1
ENSG00000189298.14,ZKSCAN3,1
ENSG00000189299.7,FOXR2,0
ENSG00000189306.11,RRP7A,1
ENSG00000189308.11,LIN54,1
ENSG00000189319.14,FAM53B,1
ENSG00000189320.9,FAM180A,1
ENSG00000189325.7,BNIP5,1
ENSG00000189326.4,SPANXN4,0
ENSG00000189334.9,S100A14,1
ENSG00000189337.17,KAZN,1
ENSG00000189339.12,SLC35E2B,1
ENSG00000189350.13,TOGARAM2,1
ENSG00000189357.8,SPATA31D4,0
ENSG00000189362.12,NEMP2,1
ENSG00000189366.9,ALG1L,1
ENSG00000189367.15,KIAA0408,1
ENSG00000189369.9,GSPT2,1
ENSG00000189375.12,TBC1D28,0
ENSG00000189376.12,C8orf76,1
ENSG00000189377.9,CXCL17,1
ENSG00000189401.3,OTUD6A,0
ENSG00000189403.15,HMGB1,1
ENSG00000189409.14,MMP23B,1
ENSG00000189410.12,SH2D5,1
ENSG00000189420.8,ZFP92,1
ENSG00000189430.13,NCR1,1
ENSG00000189431.8,RASSF10,1
ENSG00000189433.7,GJB4,1
